# GOLDEN del núcleo — generado por tools/gen_golden_core.py
# pvlib 0.15.2 · tracker schema 2.1.0
# albedo 0.25 (por defecto de pvlib: el core NO lo expone) · Linke 3.5 · altitud 300.0 m
# Perez allsitescomposite1990 · 7 escenarios · 1104 filas
# Las columnas zenit..dhi son ENTRADAS: el espejo debe consumirlas, no regenerarlas.
# *_theta/*_flag = el core TAL CUAL. *_fix_theta/*_fix_flag = el core con el azimut
# del eje propagado a la transposicion: las 4 politicas NO lo pasan (solo run_tracker),
# asi que con eje girado deciden con otra orientacion. Bug del core, no del espejo.
escenario,paso,dt_min,minuto_local,gcr,theta_max,axis_azimuth,doy,zenit,azimut,ghi,dni,dhi,theta_n,poa_n,diffuse_flat_theta,diffuse_flat_flag,diffuse_limited_theta,diffuse_limited_flag,diffuse_continuous_theta,diffuse_continuous_flag,diffuse_poa_switch_theta,diffuse_poa_switch_flag,diffuse_flat_fix_theta,diffuse_flat_fix_flag,diffuse_limited_fix_theta,diffuse_limited_fix_flag,diffuse_continuous_fix_theta,diffuse_continuous_fix_flag,diffuse_poa_switch_fix_theta,diffuse_poa_switch_fix_flag
gcr_alto,162,5,810,0.6,45.0,0.0,172,22.921540097560595,227.82984716226275,950.5043243762766,897.9549606937169,123.45273951561808,-17.401214706166044,1001.8616102170372,-17.401214706166044,0,-17.401214706166044,0,-17.401214706166044,0,-17.401214706166044,0,-17.401214706166044,0,-17.401214706166044,0,-17.401214706166044,0,-17.401214706166044,0
gcr_alto,163,5,815,0.6,45.0,0.0,172,23.639278888481442,230.09192234970894,944.6058659254387,896.8145333856787,123.04478290487589,-18.559637672646627,1002.6946783968035,-18.559637672646627,0,-18.559637672646627,0,-18.559637672646627,0,-18.559637672646627,0,-18.559637672646627,0,-18.559637672646627,0,-18.559637672646627,0,-18.559637672646627,0
gcr_alto,164,5,820,0.6,45.0,0.0,172,24.38052067903726,232.24147127175655,938.3352461285203,895.5900464008145,122.61028870868915,-19.712973149599136,1003.5133112428663,-19.712973149599136,0,-19.712973149599136,0,-19.712973149599136,0,-19.712973149599136,0,-19.712973149599136,0,-19.712973149599136,0,-19.712973149599136,0,-19.712973149599136,0
gcr_alto,165,5,825,0.6,45.0,0.0,172,25.143084984425016,234.28540782803944,931.6956076261877,894.2796918304847,122.14931391129483,-20.860987370489333,1004.3073026870754,-20.860987370489333,0,-20.860987370489333,0,-20.860987370489333,0,-20.860987370489333,0,-20.860987370489333,0,-20.860987370489333,0,-20.860987370489333,0,-20.860987370489333,0
gcr_alto,166,5,830,0.6,45.0,0.0,172,25.924985247525726,236.23057040739013,924.6902781184774,892.8815155842507,121.66191597654574,-22.003461929628187,1005.0659869822516,-22.003461929628187,0,-22.003461929628187,0,-22.003461929628187,0,-22.003461929628187,0,-22.003461929628187,0,-22.003461929628187,0,-22.003461929628187,0,-22.003461929628187,0
gcr_alto,167,5,835,0.6,45.0,0.0,172,26.72441550449487,238.08360689301304,917.322776495128,891.3934119202437,121.14815280253947,-23.14019286992979,1005.7782718196431,-23.14019286992979,0,-23.14019286992979,0,-23.14019286992979,0,-23.14019286992979,0,-23.14019286992979,0,-23.14019286992979,0,-23.14019286992979,0,-23.14019286992979,0
gcr_alto,168,5,840,0.6,45.0,0.0,172,27.53973757461076,239.8508995841438,272.8790412977694,0.0,272.8790412977694,-24.270992152169082,261.6124800445371,0.0,1,-23.14019286992979,1,-0.0,1,-24.270992152169082,0,0.0,1,-23.14019286992979,1,-0.0,1,-24.270992152169082,0
gcr_alto,169,5,845,0.6,45.0,0.0,172,28.369466222402956,241.53851396839613,270.4548758197965,0.0,270.4548758197965,-25.39568661184929,258.4872694674847,0.0,1,-23.14019286992979,1,-0.0,1,-25.39568661184929,0,0.0,1,-23.14019286992979,1,-0.0,1,-25.39568661184929,0
gcr_alto,170,5,850,0.6,45.0,0.0,172,29.21225626406043,243.15217272889487,267.92555791746526,0.0,267.92555791746526,-26.514119281655198,255.25518635825748,0.0,1,-23.14019286992979,1,-0.0,1,-26.514119281655198,0,0.0,1,-23.14019286992979,1,-0.0,1,-26.514119281655198,0
gcr_alto,171,5,855,0.6,45.0,0.0,172,30.066888484717786,244.69724194512068,265.2923653443108,0.0,265.2923653443108,-27.626148230509266,251.9195085922616,0.0,1,-23.14019286992979,1,-0.0,1,-27.626148230509266,0,0.0,1,-23.14019286992979,1,-0.0,1,-27.626148230509266,0
gcr_alto,172,5,860,0.6,45.0,0.0,172,30.932258025566483,246.17873219286264,262.5566295491745,0.0,262.5566295491745,-28.731647601291584,248.4835771616891,0.0,1,-23.14019286992979,1,-0.0,1,-28.731647601291584,0,0.0,1,-23.14019286992979,1,-0.0,1,-28.731647601291584,0
gcr_alto,173,5,865,0.6,45.0,0.0,172,31.807362562706764,247.6013055368761,259.71973631864256,0.0,259.71973631864256,-29.830507086110284,244.9507885385825,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,174,5,870,0.6,45.0,0.0,172,32.691291417328394,248.9692881637074,256.78312667194376,0.0,256.78312667194376,-30.92263136528082,241.32458764583737,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,175,5,875,0.6,45.0,0.0,172,33.58321680345771,250.28668836138158,253.74829386508074,0.0,253.74829386508074,-32.00794096568207,237.60845639332584,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,176,5,880,0.6,45.0,0.0,172,34.48238422406727,251.55721373074556,250.61678625338502,0.0,250.61678625338502,-33.086370874610445,233.80590986525795,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,177,5,885,0.6,45.0,0.0,172,35.38810563886755,252.78429222657883,247.3902037659617,0.0,247.3902037659617,-34.15787145048887,229.92048506599977,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,178,5,890,0.6,45.0,0.0,172,36.29975151524115,253.97109059591128,244.0702010149982,0.0,244.0702010149982,-35.22240697757716,225.9557381703245,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,179,5,895,0.6,45.0,0.0,172,37.216745550648255,255.12053514755218,240.65848361196254,0.0,240.65848361196254,-36.27995649704976,221.9152339786051,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,180,5,900,0.6,45.0,0.0,172,38.13855811340136,256.23532922074963,237.1568115377823,0.0,237.1568115377823,-37.3305123205251,217.80254424157908,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,181,5,905,0.6,45.0,0.0,172,39.0647021215075,257.31797208923956,233.56699581874358,0.0,233.56699581874358,-38.374080659354206,213.62123841683737,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,182,5,910,0.6,45.0,0.0,172,39.994728234898304,258.3707752305803,229.8908997404385,0.0,229.8908997404385,-39.410680811580995,209.37488022508884,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,183,5,915,0.6,45.0,0.0,172,40.92822051800186,259.3958775509859,226.13044032954514,0.0,226.13044032954514,-40.44034435223996,205.06702481461912,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,184,5,920,0.6,45.0,0.0,172,41.86479378133557,260.3952608580352,222.28758488850033,0.0,222.28758488850033,-41.46311569768683,200.7012106040095,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,185,5,925,0.6,45.0,0.0,172,42.80408942737005,261.3707621372479,218.36435511889303,0.0,218.36435511889303,-42.47905058806968,196.28096017918807,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,186,5,930,0.6,45.0,0.0,172,43.745773639136104,262.32408692875777,214.36282317795715,0.0,214.36282317795715,-43.48821676911347,191.8097723076206,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,187,5,935,0.6,45.0,0.0,172,44.68953385473152,263.25681956346193,210.28511616802282,0.0,210.28511616802282,-44.49069248662057,187.29112378588962,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,188,5,940,0.6,45.0,0.0,172,45.63507752338317,264.1704345142135,206.13341224545786,0.0,206.13341224545786,-45.0,183.22384470462976,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,189,5,945,0.6,45.0,0.0,172,46.58212907253394,265.06630483173603,201.90994553266776,0.0,201.90994553266776,-45.0,179.60535206413653,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,190,5,950,0.6,45.0,0.0,172,47.53042897876961,265.945711621785,197.61700295279482,0.0,197.61700295279482,-45.0,175.91159178039598,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,191,5,955,0.6,45.0,0.0,172,48.479731757734555,266.8098515268198,193.25692673672756,0.0,193.25692673672756,-45.0,172.1445466271984,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,192,5,960,0.6,45.0,0.0,172,49.42980410854308,267.6598435503828,188.83211732998575,0.0,188.83211732998575,-45.0,168.3062517485691,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,193,5,965,0.6,45.0,0.0,172,50.38042447628311,268.4967363934602,184.34503063260235,0.0,184.34503063260235,-45.0,164.3987918440172,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,194,5,970,0.6,45.0,0.0,172,51.331380829129294,269.32151349349056,179.79818439349086,0.0,179.79818439349086,-45.0,160.4243063266422,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,195,5,975,0.6,45.0,0.0,172,52.282470585391785,270.13509934871803,175.19415538597073,0.0,175.19415538597073,-45.0,156.38498652481698,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,196,5,980,0.6,45.0,0.0,172,53.23349859838564,270.93836358060867,170.53558666882338,0.0,170.53558666882338,-45.0,152.28308175854784,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,197,5,985,0.6,45.0,0.0,172,54.184277267940764,271.73212632129304,165.82518549466442,0.0,165.82518549466442,-41.48721711585772,150.81564494438442,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,198,5,990,0.6,45.0,0.0,172,55.134624687121324,272.51716147148403,161.06573169320802,0.0,161.06573169320802,-37.54258118783919,149.219601109203,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,199,5,995,0.6,45.0,0.0,172,56.0843647682119,273.29420121193965,156.2600772869661,0.0,156.2600772869661,-34.63356638974588,146.55419650766274,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,200,5,1000,0.6,45.0,0.0,172,57.03332615110997,274.06393911837847,151.41115312293937,0.0,151.41115312293937,-32.26987491794931,143.30223898855132,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,201,5,1005,0.6,45.0,0.0,172,57.981341163374665,274.82703300183545,146.52197649271767,0.0,146.52197649271767,-30.25430155321259,139.66233540506792,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,202,5,1010,0.6,45.0,0.0,172,58.928246095342416,275.5841085076457,141.5956532444939,0.0,141.5956532444939,-28.484125159682435,135.74052386029027,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,203,5,1015,0.6,45.0,0.0,172,59.8738796041003,276.335760932875,136.63539093218967,0.0,136.63539093218967,-26.897855163467987,131.6021490429081,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1,0.0,1,-23.14019286992979,1,-0.0,1,0.0,1
gcr_alto,204,5,1020,0.6,45.0,0.0,172,60.81808318041806,277.08255845571523,438.81500965891576,729.0932491281802,83.32071136267905,-25.45526879458673,714.4909358212691,-25.45526879458673,0,-25.45526879458673,0,-25.45526879458673,0,0.0,1,-25.45526879458673,0,-25.45526879458673,0,-25.45526879458673,0,0.0,1
gcr_alto,205,5,1025,0.6,45.0,0.0,172,61.760699609204046,277.8250435456172,422.0880823305387,719.3666906986488,81.71602185031719,-24.128375555796637,685.6451467831712,-24.128375555796637,0,-24.128375555796637,0,-24.128375555796637,0,0.0,1,-24.128375555796637,0,-24.128375555796637,0,-24.128375555796637,0,0.0,1
gcr_alto,206,5,1030,0.6,45.0,0.0,172,62.701573475152586,278.56373580016384,405.2824065129637,709.1055178185594,80.0687814570619,-22.89678096478434,656.8061571253502,-22.89678096478434,0,-22.89678096478434,1,-22.89678096478434,0,0.0,1,-22.89678096478434,0,-22.89678096478434,1,-22.89678096478434,0,0.0,1
gcr_alto,207,5,1035,0.6,45.0,0.0,172,63.64054965548182,279.2991330179401,388.4103714151815,698.2720506433109,78.37677772100699,-21.74508895811944,627.9797294028169,-21.74508895811944,0,-21.74508895811944,0,-21.74508895811944,0,0.0,1,-21.74508895811944,0,-21.74508895811944,0,-21.74508895811944,0,0.0,1
gcr_alto,208,5,1040,0.6,45.0,0.0,172,64.57747371240661,280.0317136124073,371.48491675726234,686.8252357491497,76.63753709763438,-20.661341332195775,599.176465913238,-20.661341332195775,0,-20.661341332195775,1,-20.661341332195775,0,0.0,1,-20.661341332195775,0,-20.661341332195775,1,-20.661341332195775,0,0.0,1
gcr_alto,209,5,1045,0.6,45.0,0.0,172,65.51219101903104,280.7619378944813,354.51961417909166,674.7203287018366,74.84829587926583,-19.636031709275116,570.4109279623927,-19.636031709275116,0,-19.636031709275116,0,-19.636031709275116,0,-19.636031709275116,0,-19.636031709275116,0,-19.636031709275116,0,-19.636031709275116,0,-19.636031709275116,0
gcr_alto,210,5,1050,0.6,45.0,0.0,172,66.4445458788844,281.490249236258,337.5287636694908,661.9085563447625,73.00596803673079,-18.661454404230128,544.2657479796252,-18.661454404230128,0,-18.661454404230128,1,-18.661454404230128,0,-18.661454404230128,0,-18.661454404230128,0,-18.661454404230128,1,-18.661454404230128,0,-18.661454404230128,0
gcr_alto,211,5,1055,0.6,45.0,0.0,172,67.37438187564312,282.2170760966668,320.5274854107186,648.3367446374835,71.10710731099076,-17.731257751016464,515.5478806216502,-17.731257751016464,0,-17.731257751016464,0,-17.731257751016464,0,-17.731257751016464,0,-17.731257751016464,0,-17.731257751016464,0,-17.731257751016464,0,-17.731257751016464,0
gcr_alto,212,5,1060,0.6,45.0,0.0,172,68.30154031266223,282.9428324751584,303.53186813532596,633.946961942767,69.14786971416774,-16.840131006195506,486.932486193427,-16.840131006195506,0,-16.840131006195506,0,-16.840131006195506,0,-16.840131006195506,0,-16.840131006195506,0,-16.840131006195506,0,-16.840131006195506,0,-16.840131006195506,0
gcr_alto,213,5,1065,0.6,45.0,0.0,172,69.22586060236624,283.66791983056714,286.5591086091225,618.6761369636466,67.12396903459066,-15.98357625943214,458.44635238213766,-15.98357625943214,0,-15.98357625943214,1,-15.98357625943214,0,-15.98357625943214,0,-15.98357625943214,0,-15.98357625943214,1,-15.98357625943214,0,-15.98357625943214,0
gcr_alto,214,5,1070,0.6,45.0,0.0,172,70.14717859463111,284.39272735050974,269.6277217833745,602.4557307076655,65.03063421924614,-15.157741615966593,430.1195981220352,-15.157741615966593,0,-15.157741615966593,1,-15.157741615966593,0,-15.157741615966593,0,-15.157741615966593,0,-15.157741615966593,1,-15.157741615966593,0,-15.157741615966593,0
gcr_alto,215,5,1075,0.6,45.0,0.0,172,71.0653268034547,285.1176336984848,252.75775701341695,585.2114330961093,62.86256157076801,-14.359293944094532,401.98593050663305,-14.359293944094532,0,-14.359293944094532,1,-14.359293944094532,0,-14.359293944094532,0,-14.359293944094532,0,-14.359293944094532,1,-14.359293944094532,0,-14.359293944094532,0
gcr_alto,216,5,1080,0.6,45.0,0.0,172,71.98013252645733,285.8430071261039,235.9711039012759,566.8630003189057,60.613872904174315,-13.585323062343832,374.08308422818044,-13.585323062343832,0,-13.585323062343832,1,-13.585323062343832,0,-13.585323062343832,0,-13.585323062343832,0,-13.585323062343832,1,-13.585323062343832,0,-13.585323062343832,0
gcr_alto,217,5,1085,0.6,45.0,0.0,172,72.89141765107992,286.56920697474726,219.29183089279522,547.3242418317045,58.278075047981645,-12.833265891068862,346.45333588205744,-12.833265891068862,0,-12.833265891068862,0,-12.833265891068862,0,-12.833265891068862,0,-12.833265891068862,0,-12.833265891068862,0,-12.833265891068862,0,-12.833265891068862,0
gcr_alto,218,5,1090,0.6,45.0,0.0,172,73.79899700085228,287.29658413962136,202.7466307640766,526.5033269938183,55.84803444306863,-12.1008477688817,319.14420501989474,-12.1008477688817,0,-12.1008477688817,0,-12.1008477688817,0,-12.1008477688817,0,-12.1008477688817,0,-12.1008477688817,0,-12.1008477688817,0,-12.1008477688817,0
gcr_alto,219,5,1095,0.6,45.0,0.0,172,74.70267638492082,288.0254814707146,186.36537220822075,504.3035636184837,53.315974887291304,-11.386035891923427,292.20932666331737,-11.386035891923427,0,-11.386035891923427,1,-11.386035891923427,0,-11.386035891923427,0,-11.386035891923427,0,-11.386035891923427,1,-11.386035891923427,0,-11.386035891923427,0
gcr_alto,220,5,1100,0.6,45.0,0.0,172,75.6022514435652,288.75623509298737,170.18176398911314,480.62487196519027,50.67351176283135,-10.687001200697992,265.7094889851873,-10.687001200697992,0,-10.687001200697992,1,-10.687001200697992,0,-10.687001200697992,0,-10.687001200697992,0,-10.687001200697992,1,-10.687001200697992,0,-10.687001200697992,0
gcr_alto,221,5,1105,0.6,45.0,0.0,172,76.49750409617972,289.4891742070321,154.23422251987608,455.36640659515695,47.91175767814282,-10.002089161984614,239.7139614652232,-10.002089161984614,0,-10.002089161984614,0,-10.002089161984614,0,-10.002089161984614,0,-10.002089161984614,0,-10.002089161984614,0,-10.002089161984614,0,-10.002089161984614,0
gcr_alto,222,5,1110,0.6,45.0,0.0,172,77.38820011618654,290.2246224052929,138.56691955053876,428.4307939958344,45.02153041500844,-9.329795103415094,214.30203972270527,-9.329795103415094,0,-9.329795103415094,0,-9.329795103415094,0,-9.329795103415094,0,-9.329795103415094,0,-9.329795103415094,0,-9.329795103415094,0,-9.329795103415094,0
gcr_alto,223,5,1115,0.6,45.0,0.0,172,78.27408363587185,290.9628973691655,123.23113349546024,399.7309131755358,41.99373909725438,-8.668746201055484,189.56495689954667,-8.668746201055484,0,-8.668746201055484,1,-8.668746201055484,0,-8.668746201055484,0,-8.668746201055484,0,-8.668746201055484,1,-8.668746201055484,0,-8.668746201055484,0
gcr_alto,224,5,1120,0.6,45.0,0.0,172,79.15487191980972,291.70431209583666,108.28689884973073,369.2003129394708,38.82003655945539,-8.017686679163077,165.6080756315008,-8.017686679163077,0,-8.017686679163077,0,-8.017686679163077,0,-8.017686679163077,0,-8.017686679163077,0,-8.017686679163077,0,-8.017686679163077,0,-8.017686679163077,0
gcr_alto,225,5,1125,0.6,45.0,0.0,172,80.03024582261867,292.44917449933615,93.80508628291933,336.8091065197308,35.49390359201902,-7.375469028710327,142.55346461391935,-7.375469028710327,0,-7.375469028710327,1,-7.375469028710327,0,-7.375469028710327,0,-7.375469028710327,0,-7.375469028710327,1,-7.375469028710327,0,-7.375469028710327,0
gcr_alto,226,5,1130,0.6,45.0,0.0,172,80.89983843625178,293.1977884562887,79.86990178922295,302.58763118818416,32.01238436219204,-6.741048891900249,120.54268633389114,-6.741048891900249,0,-6.741048891900249,0,-6.741048891900249,0,-6.741048891900249,0,-6.741048891900249,0,-6.741048891900249,0,-6.741048891900249,0,-6.741048891900249,0
gcr_alto,227,5,1135,0.6,45.0,0.0,172,81.76321710049906,293.95045381925763,66.581855924797,266.6611602424717,28.378825201072672,-6.113486889036253,99.73967632298671,-6.113486889036253,0,-6.113486889036253,0,-6.113486889036253,0,-6.113486889036253,0,-6.113486889036253,0,-6.113486889036253,0,-6.113486889036253,0,-6.113486889036253,0
gcr_alto,228,5,1140,0.6,45.0,0.0,172,82.61985698078217,294.7074663807709,54.06104302089522,229.29943832031603,24.607093197723728,-5.491958569293914,80.33322731664018,-5.491958569293914,0,-5.491958569293914,1,-5.491958569293914,0,-5.491958569293914,0,-5.491958569293914,0,-5.491958569293914,1,-5.491958569293914,0,-5.491958569293914,0
gcr_alto,229,5,1145,0.6,45.0,0.0,172,83.46910242798104,295.46911881089943,42.45025694762113,190.98444059919117,20.727878579752364,-4.875775395522993,62.53814598952756,-4.875775395522993,0,-4.875775395522993,0,-4.875775395522993,0,-4.875775395522993,0,-4.875775395522993,0,-4.875775395522993,0,-4.875775395522993,0,-4.875775395522993,0
gcr_alto,230,5,1150,0.6,45.0,0.0,172,84.3101050044605,296.2357000354192,31.916846360790437,152.49658352037832,16.79768625427168,-4.264425360465637,46.59342226883334,-4.264425360465637,0,-4.264425360465637,0,-4.264425360465637,0,-4.264425360465637,0,-4.264425360465637,0,-4.264425360465637,0,-4.264425360465637,0,-4.264425360465637,0
gcr_alto,231,5,1155,0.6,45.0,0.0,172,85.14172777979853,297.00749620504655,22.650756420913247,115.00844979541682,12.910544163267556,-3.6576419490259724,32.5154963701551,-3.6576419490259724,0,-3.6576419490259724,0,-3.6576419490259724,0,-3.6576419490259724,0,-3.6576419490259724,0,-3.6576419490259724,0,-3.6576419490259724,0,-3.6576419490259724,0
gcr_alto,232,5,1160,0.6,45.0,0.0,172,85.96238867578933,297.78478998603725,14.853829243215072,80.14843881393578,9.21047338898516,-3.05552352500942,20.06687431198258,-3.05552352500942,0,-3.05552352500942,0,-3.05552352500942,0,-3.05552352500942,0,-3.05552352500942,0,-3.05552352500942,0,-3.05552352500942,0,-3.05552352500942,0
gcr_alto,233,5,1165,0.6,45.0,0.0,172,86.76980824756083,298.56786146304626,8.71161257551221,49.94266512245169,5.897462205790246,-2.458732628739753,10.86407999326845,-2.458732628739753,0,-2.458732628739753,0,-2.458732628739753,0,-2.458732628739753,0,-2.458732628739753,0,-2.458732628739753,0,-2.458732628739753,0,-2.458732628739753,0
gcr_alto,234,5,1170,0.6,45.0,0.0,172,87.56060629936913,299.3569873407471,4.336024799424853,26.47006169032012,3.2093904042533214,-1.8688232488496652,4.927455050453556,-1.8688232488496652,0,-1.8688232488496652,0,-1.8688232488496652,0,-1.8688232488496652,0,-1.8688232488496652,0,-1.8688232488496652,0,-1.8688232488496652,0,-1.8688232488496652,0
gcr_alto,235,5,1175,0.6,45.0,0.0,172,88.32973367572546,300.15244167336806,1.674272053248596,11.067055704600843,1.3516948480645015,-1.288716593377643,1.7125721167218677,-1.288716593377643,0,-1.288716593377643,0,-1.288716593377643,0,-1.288716593377643,0,-1.288716593377643,0,-1.288716593377643,0,-1.288716593377643,0,-1.288716593377643,0
gcr_alto,236,5,1180,0.6,45.0,0.0,172,89.07006749393985,300.95449551006686,0.41909260409040733,3.2777175724633865,0.3658963246884478,-0.7230845004672091,0.33455616723316767,-0.7230845004672091,0,-0.7230845004672091,0,-0.7230845004672091,0,-0.7230845004672091,0,-0.7230845004672091,0,-0.7230845004672091,0,-0.7230845004672091,0,-0.7230845004672091,0
gcr_alto,237,5,1185,0.6,45.0,0.0,172,89.7744218646569,301.7634164845923,0.033389670961371576,0.6020208040962657,0.03101947230550786,-0.17687883791396075,0.020781801834398893,-0.17687883791396075,0,-0.17687883791396075,0,-0.17687883791396075,0,-0.17687883791396075,0,-0.17687883791396075,0,-0.17687883791396075,0,-0.17687883791396075,0,-0.17687883791396075,0
gcr_alto,238,5,1190,0.6,45.0,0.0,172,91.08524955588811,302.5794694440002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,239,5,1195,0.6,45.0,0.0,172,91.88356426287615,303.40291541470305,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,240,5,1200,0.6,45.0,0.0,172,92.67431321343904,304.2340122660783,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,241,5,1205,0.6,45.0,0.0,172,93.45725791240496,305.0730135719473,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,242,5,1210,0.6,45.0,0.0,172,94.2321548469909,305.92016920197244,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,243,5,1215,0.6,45.0,0.0,172,94.99875457548241,306.77572407444654,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,244,5,1220,0.6,45.0,0.0,172,95.75680239996164,307.63991855463206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,245,5,1225,0.6,45.0,0.0,172,96.50603800733415,308.5129876765096,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,246,5,1230,0.6,45.0,0.0,172,97.24619514786419,309.3951602943648,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,247,5,1235,0.6,45.0,0.0,172,97.97700232893503,310.2866593636738,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,248,5,1240,0.6,45.0,0.0,172,98.69818203462663,311.1877004019459,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,249,5,1245,0.6,45.0,0.0,172,99.40945154533138,312.0984918021228,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
gcr_alto,250,5,1250,0.6,45.0,0.0,172,100.11052222363003,313.0192331713673,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
