tracker;zona;id;tipo;pend_long_pct;este_pend_transv_pct;este_pend_vector_pct;este_azimut_deg;este_vecina_critica;este_es_hermana;este_n_candidatas;oeste_pend_transv_pct;oeste_pend_vector_pct;oeste_azimut_deg;oeste_vecina_critica;oeste_es_hermana;oeste_n_candidatas
1946;SJ;TR-09_2-101;2TTx64;1,531;2,863;3,247;241,900;TR-09_1-069-W;NO;1;-0,763;1,711;206,500;TR-09_2-100-E;NO;1
1947;SJ;TR-09_2-102;2TTx64;1,045;0,881;1,367;220,100;TR-09_2-103-W;NO;1;-3,070;3,243;251,200;TR-10_1-123-E;NO;1
1948;SJ;TR-09_2-103;2TTx64;1,251;3,707;3,912;251,400;TR-09_2-104-W;NO;1;-1,009;1,607;218,900;TR-09_2-102-E;NO;1
1949;SJ;TR-09_2-104;2TTx64;1,597;2,158;2,684;233,500;TR-09_2-105-W;NO;1;-1,893;2,476;229,900;TR-09_2-103-E;NO;1
1950;SJ;TR-09_2-105;2TTx64;1,628;-0,226;1,644;172,100;TR-09_2-106-W;NO;1;-2,952;3,371;241,100;TR-09_2-104-E;NO;1
1951;SJ;TR-09_2-106;2TTx64;1,990;2,131;2,916;227,000;TR-09_2-107-W;NO;1;-0,652;2,094;198,100;TR-09_2-105-E;NO;1
1952;SJ;TR-09_2-107;2TTx64;2,097;2,428;3,208;229,200;TR-09_2-108-W;NO;1;-2,289;3,104;227,500;TR-09_2-106-E;NO;1
1953;SJ;TR-09_2-108;2TTx64;2,042;3,503;4,055;239,800;TR-09_2-109-W;NO;1;-2,605;3,310;231,900;TR-09_2-107-E;NO;1
1954;SJ;TR-09_2-109;2TTx64;1,516;-1,617;2,217;133,200;TR-09_2-110-W;NO;1;-3,181;3,524;244,500;TR-09_2-108-E;NO;1
1955;SJ;TR-09_2-110;2TTx64;1,239;3,172;3,405;248,700;TR-09_2-111-W;NO;1;0,434;1,313;160,700;TR-09_2-109-E;NO;1
1956;SJ;TR-09_2-111;2TTx64;0,813;4,444;4,518;259,600;TR-09_2-112-W;NO;1;-2,261;2,403;250,200;TR-09_2-110-E;NO;1
1957;SJ;TR-09_2-112;2TTx64;0,109;3,956;3,958;268,400;TR-09_2-113-W;NO;1;-1,820;1,823;266,600;TR-09_2-111-E;NO;1
1958;SJ;TR-09_2-113;2TTx64;-0,678;2,882;2,961;283,200;TR-09_2-114-W;NO;1;-5,618;5,659;276,900;TR-09_2-112-E;NO;1
1959;SJ;TR-09_2-114;2TTx64;-1,824;2,721;3,276;303,800;TR-09_2-115-W;NO;1;-3,854;4,264;295,300;TR-09_2-113-E;NO;1
1960;SJ;TR-09_2-115;2TTx64;-2,078;4,502;4,959;294,800;TR-09_2-116-W;NO;1;-2,231;3,049;313,000;TR-09_2-114-E;NO;1
1961;SJ;TR-09_2-116;2TTx64;-1,774;1,920;2,614;312,700;TR-09_2-117-W;NO;1;-0,590;1,869;341,600;TR-09_2-115-E;NO;1
1962;SJ;TR-09_2-117;2TTx64;-1,697;3,410;3,809;296,500;TR-09_2-118-W;NO;1;-0,508;1,771;343,300;TR-09_2-116-E;NO;1
1963;SJ;TR-09_2-118;2TTx64;-1,074;-1,382;1,751;52,100;TR-09_2-119-W;NO;1;-2,659;2,868;292,000;TR-09_2-117-E;NO;1
1964;SJ;TR-09_2-119;2TTx64;-0,556;-0,053;0,558;5,400;TR-09_2-120-W;NO;1;0,742;0,927;53,200;TR-09_2-118-E;NO;1
1965;SJ;TR-09_2-120;2TTx64;-0,953;4,591;4,689;281,700;TR-09_2-121-W;NO;1;-1,071;1,434;311,700;TR-09_2-119-E;NO;1
1966;SJ;TR-09_2-121;2TTx64;-2,547;4,148;4,868;301,600;TR-09_2-122-W;NO;1;-5,159;5,754;296,300;TR-09_2-120-E;NO;1
1967;SJ;TR-09_2-122;2TTx64;-3,274;5,692;6,566;299,900;TR-09_1-096-W;NO;1;-4,238;5,355;307,700;TR-09_2-121-E;NO;1
1968;SJ;TR-10_1-005;2TTx64;0,019;1,736;1,736;269,400;TR-10_1-006-W;NO;1;;;;;;
1969;SJ;TR-10_1-006;2TTx64;-0,008;2,659;2,659;270,200;TR-10_1-007-W;NO;1;-1,736;1,736;270,300;TR-10_1-005-E;NO;1
1970;SJ;TR-10_1-007;2TTx64;-0,134;1,423;1,429;275,400;TR-10_1-008-W;NO;1;-2,287;2,291;273,300;TR-10_1-006-E;NO;1
1971;SJ;TR-10_1-008;2TTx64;-1,359;-3,217;3,492;67,100;TR-10_1-009-W;NO;1;-15,790;15,848;274,900;TR-10_1-007-E;NO;1
1972;SJ;TR-10_1-009;2TTx64;0,195;1,833;1,843;263,900;TR-09_2-001-W;NO;1;2,422;2,430;94,600;TR-10_1-008-E;NO;1
1973;SJ;TR-10_1-014;2TTx64;-0,141;2,494;2,498;273,200;TR-10_1-015-W;NO;1;;;;;;
1974;SJ;TR-10_1-015;2TTx64;0,036;1,733;1,733;268,800;TR-10_1-016-W;NO;1;-3,263;3,263;269,400;TR-10_1-014-E;NO;1
1975;SJ;TR-10_1-016;2TTx64;-0,185;2,375;2,382;274,500;TR-10_1-017-W;NO;1;-1,926;1,935;275,500;TR-10_1-015-E;NO;1
