planta,ncu,tcu,tracker,zona,id_levantamiento,tipo,linea,r41033_west_pitch_m,r41106_east_pitch_m,r41035_panel_width_m,r41037_max_west_deg,r41038_max_east_deg,r41098_west_grade_rad,r41100_west_grade_azimuth_rad,r41102_east_grade_rad,r41104_east_grade_azimuth_rad,oeste_vector_pct,oeste_azimut_deg,este_vector_pct,este_azimut_deg,oeste_transv_pct,este_transv_pct,pendiente_longitudinal_pct,oeste_vecina_critica,este_vecina_critica
ayora,1,55,TK 055-01,HD,HD-148,2TTx56,398,6.011,5.987,2.384,55,55,0.043003,0.5044,0.038381,6.085963,4.303,28.9,3.84,348.7,2.082,0.753,-3.765,HD-145-1,HD-152-0
ayora,1,54,TK 054-01,HD,HD-149,2TTx56,398,6.011,5.987,2.384,55,55,0.013369,1.082104,0.00629,0.006981,1.337,62,0.629,0.4,1.18,-0.005,-0.629,HD-149-0 (hermana),HD-152-0
ayora,1,59,TK 059-01,HD,HD-150,2TTx42,400,6.038,5.998,2.384,55,55,0.029851,0.246091,0.029302,0.155334,2.986,14.1,2.931,8.9,0.727,-0.452,-2.896,HD-147-1,HD-150-1 (hermana)
ayora,1,58,TK 058-01,HD,HD-151,2TTx56,400,6.038,5.998,2.384,55,55,0.045099,0.577704,0.038501,0.191986,4.513,33.1,3.852,11,2.463,-0.734,-3.781,HD-148-1,HD-151-1 (hermana)
ayora,1,57,TK 057-01,HD,HD-152,2TTx56,400,6.038,5.998,2.384,55,55,0.018958,0.69115,0.014639,6.216863,1.896,39.6,1.464,356.2,1.208,0.097,-1.461,HD-152-0 (hermana),HD-155-0
ayora,1,62,TK 062-01,HD,HD-153,2TTx42,402,6.017,5.997,2.384,55,55,0.032838,0.507891,0.029272,0.198968,3.285,29.1,2.928,11.4,1.596,-0.577,-2.871,HD-150-1,HD-153-1 (hermana)
ayora,1,61,TK 061-01,HD,HD-154,2TTx56,402,6.017,5.997,2.384,55,55,0.038741,0.300197,0.037353,6.14705,3.876,17.2,3.737,352.2,1.149,0.508,-3.702,HD-151-1,HD-154-1 (hermana)
ayora,1,60,TK 060-01,HD,HD-155,2TTx56,402,6.017,5.997,2.384,55,55,0.017868,0.79587,0.017868,0.79587,1.787,45.6,1.787,45.6,1.277,-1.277,-1.251,HD-155-0 (hermana),HD-155-1 (hermana)
ayora,1,63,TK 063-01,HD,HD-156,2TTx56,404,5.973,5.999,2.384,55,55,0.037403,0.446804,0.034646,0.230383,3.742,25.6,3.466,13.2,1.615,-0.789,-3.376,HD-154-1,HD-156-1 (hermana)
ayora,14,7,TK 007-09,PD,PD-1,2TTx28,1,,5.989,2.384,55,55,0.077504,0.792379,0.067836,0.640536,7.766,45.4,6.794,36.7,5.532,-4.057,-5.45,PD-1-0 (hermana),PD-2-0
ayora,14,8,TK 008-09,PD,PD-2,2TTx42,3,6.004,5.991,2.384,55,55,0.060227,0.738274,0.052462,0.555015,6.03,42.3,5.251,31.8,4.057,-2.77,-4.461,PD-1-1,PD-2-1 (hermana)
ayora,14,9,TK 009-09,PD,PD-3,2TTx56,5,6.013,5.982,2.384,55,55,0.055214,0.780162,0.042754,0.406662,5.527,44.7,4.278,23.3,3.887,-1.692,-3.929,PD-2-1,PD-3-1 (hermana)
ayora,14,10,TK 010-09,PD,PD-4,2TTx56,7,5.997,6,2.384,55,55,0.045509,0.837758,0.031909,0.301942,4.554,48,3.192,17.3,3.384,-0.949,-3.048,PD-3-1,PD-6-0
ayora,14,12,TK 012-09,PD,PD-5,2TTx56,9,6.005,5.986,2.384,55,55,0.054037,1.082104,0.040208,0.888373,5.409,62,4.023,50.9,4.778,-3.122,-2.536,PD-5-0 (hermana),PD-7-0
ayora,14,11,TK 011-09,PD,PD-6,2TTx28,9,6.005,5.986,2.384,55,55,0.023526,0.595157,0.023526,0.595157,2.353,34.1,2.353,34.1,1.318,-1.318,-1.949,PD-6-0 (hermana),PD-6-1 (hermana)
ayora,14,14,TK 014-09,PD,PD-7,2TTx42,11,6.058,5.951,2.384,55,55,0.046906,1.083849,0.046127,1.075123,4.694,62.1,4.616,61.6,4.149,-4.061,-2.195,PD-7-0 (hermana),PD-9-0
ayora,14,13,TK 013-09,PD,PD-8,2TTx56,11,6.058,5.951,2.384,55,55,0.050736,1.19206,0.018988,6.12087,5.078,68.3,1.899,350.7,4.72,0.308,-1.874,PD-5-1,PD-8-1 (hermana)
ayora,14,16,TK 016-09,PD,PD-9,2TTx56,13,6.001,6.014,2.384,55,55,0.045089,1.118756,0.029921,0.853466,4.512,64.1,2.993,48.9,4.061,-2.255,-1.968,PD-7-1,PD-11-0
ayora,14,15,TK 015-09,PD,PD-10,2TTx56,13,6.001,6.014,2.384,55,55,0.034037,1.111775,0.020747,0.755728,3.405,63.7,2.075,43.3,3.052,-1.424,-1.51,PD-8-1,PD-10-1 (hermana)
ayora,14,18,TK 018-09,PD,PD-11,2TTx56,15,5.978,6.01,2.384,55,55,0.03074,0.823795,0.022476,0.375246,3.075,47.2,2.248,21.5,2.255,-0.824,-2.091,PD-9-1,PD-13-0
ayora,14,17,TK 017-09,PD,PD-12,2TTx56,15,5.978,6.01,2.384,55,55,0.019108,0.942478,0.017098,0.855211,1.911,54,1.71,49,1.547,-1.29,-1.123,PD-10-1,PD-12-1 (hermana)
ayora,14,20,TK 020-09,PD,PD-13,2TTx56,17,6.059,5.996,2.384,55,55,0.03152,0.654498,0.03152,0.654498,3.153,37.5,3.153,37.5,1.92,-1.92,-2.501,PD-13-0 (hermana),PD-13-1 (hermana)
ayora,14,19,TK 019-09,PD,PD-14,2TTx56,17,6.059,5.996,2.384,55,55,0.019877,1.151917,0.012669,0.877901,1.988,66,1.267,50.3,1.816,-0.975,-0.809,PD-12-1,PD-14-1 (hermana)
ayora,13,25,TK 025-09,PD,PD-15,2TTx28,19,6.208,6.002,2.384,55,55,0.045868,6.250024,0.045868,6.250024,4.59,358.1,4.59,358.1,-0.156,0.156,-4.587,PD-15-0 (hermana),PD-15-1 (hermana)
ayora,14,22,TK 022-09,PD,PD-16,2TTx56,19,6.208,6.002,2.384,55,55,0.034147,0.657989,0.027023,0.033161,3.416,37.7,2.703,1.9,2.09,-0.091,-2.702,PD-13-1,PD-20-0
ayora,14,21,TK 021-09,PD,PD-17,2TTx56,19,6.208,6.002,2.384,55,55,0.016159,1.354375,0.00417,5.688028,1.616,77.6,0.417,325.9,1.578,0.234,-0.346,PD-14-1,PD-17-1 (hermana)
ayora,14,4,TK 004-09,PD,PD-18,2TTx28,19,6.208,6.002,2.384,55,55,0.028153,0.141372,0.028033,0.10821,2.816,8.1,2.804,6.2,0.397,-0.302,-2.788,PD-18-0 (hermana),PD-21-0
ayora,13,26,TK 026-09,PD,PD-19,2TTx42,21,6.075,6.001,2.384,55,55,0.049968,0.178024,0.04919,0.003491,5.001,10.2,4.923,0.2,0.882,-0.019,-4.923,PD-15-1,PD-19-1 (hermana)
ayora,14,23,TK 023-09,PD,PD-20,2TTx56,21,6.075,6.001,2.384,55,55,0.034496,0.673697,0.034496,0.673697,3.451,38.6,3.451,38.6,2.155,-2.155,-2.695,PD-20-0 (hermana),PD-20-1 (hermana)
ayora,14,5,TK 005-09,PD,PD-21,2TTx42,21,6.075,6.001,2.384,55,55,0.021737,0.139626,0.021677,6.164503,2.174,8,2.168,353.2,0.302,0.255,-2.153,PD-18-1,PD-24-0
ayora,13,27,TK 027-09,PD,PD-22,2TTx42,23,6.031,5.997,2.384,55,55,0.052871,0.188496,0.052601,6.122615,5.292,10.8,5.265,350.8,0.995,0.841,-5.198,PD-19-1,PD-25-0
ayora,14,24,TK 024-09,PD,PD-23,2TTx42,23,6.031,5.997,2.384,55,55,0.051325,0.877901,0.032948,0.10472,5.137,50.3,3.296,6,3.955,-0.343,-3.278,PD-20-1,PD-23-1 (hermana)
ayora,14,6,TK 006-09,PD,PD-24,2TTx28,23,6.031,5.997,2.384,55,55,0.015319,0.366519,0.015319,0.366519,1.532,21,1.532,21,0.548,-0.548,-1.431,PD-24-0 (hermana),PD-24-1 (hermana)
ayora,13,28,TK 028-09,PD,PD-25,2TTx56,25,5.655,6.004,2.384,55,55,0.054925,6.129596,0.055712,6.056293,5.498,351.2,5.577,347,-0.841,1.256,-5.434,PD-22-1,PD-25-1 (hermana)
ayora,13,30,TK 030-09,PD,PD-26,2TTx28,28,2.179,3.805,2.384,55,55,0.057377,6.131342,0.066133,5.742133,5.744,351.3,6.623,329,-0.873,3.41,-5.678,PD-25-1,PD-29-0
ayora,13,29,TK 029-09,PD,PD-27,2TTx42,28,2.179,3.805,2.384,55,55,0.054546,6.251769,0.057556,5.956809,5.46,358.2,5.762,341.3,-0.168,1.846,-5.458,PD-25-1,PD-27-1 (hermana)
ayora,14,1,TK 001-09,PD,PD-28,2TTx42,27,3.805,2.179,2.384,55,55,0.032279,6.136578,0.032279,6.136578,3.229,351.6,3.229,351.6,-0.472,0.472,-3.195,PD-28-0 (hermana),PD-28-1 (hermana)
ayora,13,32,TK 032-09,PD,PD-29,2TTx28,32,2.104,3.883,2.384,55,55,0.059838,5.91143,0.061223,5.857325,5.991,338.7,6.13,335.6,-2.179,2.535,-5.581,PD-29-0 (hermana),PD-32-0
ayora,13,31,TK 031-09,PD,PD-30,2TTx56,32,2.104,3.883,2.384,55,55,0.060068,6.009169,0.061682,5.927138,6.014,344.3,6.176,339.6,-1.628,2.15,-5.79,PD-27-1,PD-32-0
ayora,14,2,TK 002-09,PD,PD-31,2TTx42,31,3.901,2.104,2.384,55,55,0.022806,0.125664,0.022626,6.269223,2.281,7.2,2.263,359.2,0.286,0.034,-2.263,PD-28-1,PD-31-1 (hermana)
ayora,13,34,TK 034-09,PD,PD-32,2TTx56,36,2.096,3.897,2.384,55,55,0.062957,5.935865,0.069946,5.721189,6.304,340.1,7.006,327.8,-2.15,3.737,-5.926,PD-30-1,PD-35-0
ayora,13,33,TK 033-09,PD,PD-33,2TTx42,36,2.096,3.897,2.384,55,55,0.064022,0.085521,0.065387,6.061528,6.411,4.9,6.548,347.3,0.548,1.441,-6.387,PD-30-1,PD-33-1 (hermana)
ayora,14,3,TK 003-09,PD,PD-34,2TTx42,35,3.858,2.096,2.384,55,55,0.017178,0.66148,0.017178,0.66148,1.718,37.9,1.718,37.9,1.055,-1.055,-1.355,PD-34-0 (hermana),PD-34-1 (hermana)
ayora,13,36,TK 036-09,PD,PD-35,2TTx56,39,5.99,6.006,2.384,55,55,0.062857,5.848598,0.062857,5.848598,6.294,335.1,6.294,335.1,-2.649,2.649,-5.709,PD-35-0 (hermana),PD-35-1 (hermana)
ayora,13,35,TK 035-09,PD,PD-36,2TTx56,39,5.99,6.006,2.384,55,55,0.06902,6.129596,0.06902,6.129596,6.913,351.2,6.913,351.2,-1.063,1.063,-6.831,PD-36-0 (hermana),PD-36-1 (hermana)
ayora,13,38,TK 038-09,PD,PD-37,2TTx56,41,5.988,6.004,2.384,55,55,0.059838,6.056293,0.069339,5.710717,5.991,347,6.945,327.2,-1.35,3.764,-5.837,PD-37-0 (hermana),PD-41-0
ayora,13,37,TK 037-09,PD,PD-38,2TTx56,41,5.988,6.004,2.384,55,55,0.070015,6.143559,0.072115,6.003933,7.013,352,7.224,344,-0.981,1.993,-6.944,PD-36-1,PD-41-0
ayora,12,26,TK 026-08,PD,PD-39,2TTx42,41,5.988,6.004,2.384,55,55,0.09316,5.450663,0.099995,5.389577,9.343,312.3,10.033,308.8,-6.911,7.818,-6.288,PD-39-0 (hermana),PD-44-0
ayora,13,41,TK 041-09,PD,PD-40,2TTx56,43,6.005,6.001,2.384,55,55,0.054975,6.024877,0.056699,5.927138,5.503,345.2,5.676,339.6,-1.409,1.98,-5.32,PD-40-0 (hermana),PD-46-0
ayora,13,40,TK 040-09,PD,PD-41,2TTx56,43,6.005,6.001,2.384,55,55,0.070214,6.246533,0.073726,5.970771,7.033,357.9,7.386,342.1,-0.254,2.271,-7.029,PD-41-0 (hermana),PD-46-0
ayora,13,39,TK 039-09,PD,PD-42,2TTx42,43,6.005,6.001,2.384,55,55,0.068114,0.080285,0.068264,6.178466,6.822,4.6,6.837,354,0.549,0.711,-6.8,PD-42-0 (hermana),PD-47-0
ayora,11,29,TK 029-07,PD,PD-43,2TTx28,41,5.988,6.004,2.384,55,55,0.060456,6.181956,0.060456,6.181956,6.053,354.2,6.053,354.2,-0.615,0.615,-6.022,PD-43-0 (hermana),PD-43-1 (hermana)
ayora,12,27,TK 027-08,PD,PD-44,2TTx42,43,6.005,6.001,2.384,55,55,0.070175,5.572836,0.070175,5.572836,7.029,319.3,7.029,319.3,-4.581,4.581,-5.332,PD-44-0 (hermana),PD-44-1 (hermana)
ayora,13,44,TK 044-09,PD,PD-45,2TTx56,45,6.035,5.978,2.384,55,55,0.050986,6.089454,0.052242,5.991715,5.103,348.9,5.229,343.3,-0.982,1.505,-5.007,PD-40-1,PD-45-1 (hermana)
ayora,13,43,TK 043-09,PD,PD-46,2TTx56,45,6.035,5.978,2.384,55,55,0.068005,6.243043,0.074223,5.867797,6.811,357.7,7.436,336.2,-0.278,2.997,-6.805,PD-46-0 (hermana),PD-52-0
ayora,13,42,TK 042-09,PD,PD-47,2TTx56,45,6.035,5.978,2.384,55,55,0.070045,6.181956,0.077663,5.825909,7.016,354.2,7.782,333.8,-0.711,3.44,-6.98,PD-42-1,PD-52-0
ayora,11,30,TK 030-07,PD,PD-48,2TTx28,43,6.005,6.001,2.384,55,55,0.05945,6.274459,0.05951,6.236061,5.952,359.5,5.958,357.3,-0.054,0.276,-5.952,PD-43-1,PD-48-1 (hermana)
ayora,12,28,TK 028-08,PD,PD-49,2TTx28,45,6.035,5.978,2.384,55,55,0.046027,5.585054,0.046027,5.585054,4.606,320,4.606,320,-2.959,2.959,-3.529,PD-49-0 (hermana),PD-49-1 (hermana)
ayora,13,48,TK 048-09,PD,PD-50,2TTx28,47,6.019,5.991,2.384,55,55,0.035076,0.434587,0.035076,0.434587,3.509,24.9,3.509,24.9,1.475,-1.475,-3.184,PD-50-0 (hermana),PD-50-1 (hermana)
ayora,13,47,TK 047-09,PD,PD-51,2TTx56,47,6.019,5.991,2.384,55,55,0.053499,6.113888,0.053499,6.113888,5.355,350.3,5.355,350.3,-0.903,0.903,-5.279,PD-51-0 (hermana),PD-51-1 (hermana)
ayora,13,46,TK 046-09,PD,PD-52,2TTx56,47,6.019,5.991,2.384,55,55,0.071727,6.047566,0.071727,6.047566,7.185,346.5,7.185,346.5,-1.679,1.679,-6.986,PD-52-0 (hermana),PD-52-1 (hermana)
ayora,13,45,TK 045-09,PD,PD-53,2TTx42,47,6.019,5.991,2.384,55,55,0.074452,6.044075,0.074452,6.044075,7.459,346.3,7.459,346.3,-1.761,1.761,-7.248,PD-53-0 (hermana),PD-53-1 (hermana)
ayora,11,31,TK 031-07,PD,PD-54,2TTx28,45,6.035,5.978,2.384,55,55,0.06459,0.08203,0.067059,5.998697,6.468,4.7,6.716,343.7,0.525,1.883,-6.447,PD-48-1,PD-60-0
ayora,12,29,TK 029-08,PD,PD-55,2TTx28,47,6.019,5.991,2.384,55,55,0.024765,6.038839,0.026674,5.83289,2.477,346,2.668,334.2,-0.6,1.16,-2.403,PD-49-1,PD-55-1 (hermana)
ayora,13,52,TK 052-09,PD,PD-56,2TTx28,49,5.993,5.994,2.384,55,55,0.031669,0.525344,0.027663,6.143559,3.168,30.1,2.767,352,1.591,0.383,-2.74,PD-50-1,PD-62-0
ayora,13,51,TK 051-09,PD,PD-57,2TTx56,49,5.993,5.994,2.384,55,55,0.049599,0.048869,0.049629,6.222099,4.964,2.8,4.967,356.5,0.241,0.3,-4.958,PD-51-1,PD-63-0
ayora,13,50,TK 050-09,PD,PD-58,2TTx56,49,5.993,5.994,2.384,55,55,0.070055,6.155776,0.087218,5.632177,7.017,352.7,8.744,322.7,-0.891,5.293,-6.96,PD-52-1,PD-64-0
ayora,13,49,TK 049-09,PD,PD-59,2TTx42,49,5.993,5.994,2.384,55,55,0.07107,6.092944,0.080496,5.761332,7.119,349.1,8.067,330.1,-1.349,4.026,-6.99,PD-53-1,PD-64-0
ayora,11,32,TK 032-07,PD,PD-60,2TTx42,47,6.019,5.991,2.384,55,55,0.054167,6.253515,0.054785,6.129596,5.422,358.3,5.484,351.2,-0.163,0.834,-5.42,PD-60-0 (hermana),PD-65-0
ayora,12,30,TK 030-08,PD,PD-61,2TTx28,49,5.993,5.994,2.384,55,55,0.017178,0.233874,0.016728,0.043633,1.718,13.4,1.673,2.5,0.397,-0.073,-1.671,PD-55-1,PD-61-1 (hermana)
ayora,13,55,TK 055-09,PD,PD-62,2TTx56,51,6.005,6.001,2.384,55,55,0.047355,0.555015,0.043552,0.392699,4.739,31.8,4.358,22.5,2.497,-1.664,-4.028,PD-62-0 (hermana),PD-68-0
ayora,13,54,TK 054-09,PD,PD-63,2TTx56,51,6.005,6.001,2.384,55,55,0.062389,6.234316,0.063475,6.091199,6.247,357.2,6.356,349,-0.3,1.212,-6.24,PD-57-1,PD-63-1 (hermana)
ayora,13,53,TK 053-09,PD,PD-64,2TTx56,51,6.005,6.001,2.384,55,55,0.074532,6.014405,0.074532,6.014405,7.467,344.6,7.467,344.6,-1.986,1.986,-7.198,PD-64-0 (hermana),PD-64-1 (hermana)
ayora,11,33,TK 033-07,PD,PD-65,2TTx42,49,5.993,5.994,2.384,55,55,0.06457,0.642281,0.077773,5.438446,6.466,36.8,7.793,311.6,3.871,5.823,-5.179,PD-65-0 (hermana),PD-72-0
ayora,12,31,TK 031-08,PD,PD-66,2TTx56,51,6.005,6.001,2.384,55,55,0.019078,0.729548,0.014239,0.015708,1.908,41.8,1.424,0.9,1.271,-0.022,-1.423,PD-66-0 (hermana),PD-73-0
ayora,13,59,TK 059-09,PD,PD-67,2TTx28,54,4.121,1.854,2.384,55,55,0.044111,0.914553,0.028772,0.361283,4.414,52.4,2.878,20.7,3.497,-1.016,-2.693,PD-67-0 (hermana),PD-74-0
ayora,13,58,TK 058-09,PD,PD-68,2TTx56,54,4.121,1.854,2.384,55,55,0.058653,0.575959,0.049589,6.162758,5.872,33,4.963,353.1,3.195,0.593,-4.927,PD-63-1,PD-74-0
ayora,13,57,TK 057-09,PD,PD-69,2TTx56,54,4.121,1.854,2.384,55,55,0.077514,0.408407,0.07296,6.058038,7.767,23.4,7.309,347.1,3.09,1.626,-7.126,PD-64-1,PD-76-0
ayora,13,56,TK 056-09,PD,PD-70,2TTx42,54,4.121,1.854,2.384,55,55,0.069229,0.275762,0.06688,6.194174,6.934,15.8,6.698,354.9,1.89,0.595,-6.671,PD-64-1,PD-70-1 (hermana)
ayora,12,49,TK 049-08,PD,PD-71,2TTx56,53,1.893,4.121,2.384,55,55,0.029811,0.856957,0.019518,6.25526,2.982,49.1,1.952,358.4,2.255,0.055,-1.952,PD-71-0 (hermana),PD-77-0
ayora,11,34,TK 034-07,PD,PD-72,2TTx42,51,6.005,6.001,2.384,55,55,0.058264,6.031858,0.064351,5.78053,5.833,345.6,6.444,331.2,-1.455,3.102,-5.648,PD-72-0 (hermana),PD-78-0
ayora,12,32,TK 032-08,PD,PD-73,2TTx56,54,4.121,1.854,2.384,55,55,0.017148,0.715585,0.014609,0.481711,1.715,41,1.461,27.6,1.126,-0.677,-1.294,PD-73-0 (hermana),PD-79-0
