planta,ncu,tcu,tracker,zona,id_levantamiento,tipo,linea,r41033_west_pitch_m,r41106_east_pitch_m,r41035_panel_width_m,r41037_max_west_deg,r41038_max_east_deg,r41098_west_grade_rad,r41100_west_grade_azimuth_rad,r41102_east_grade_rad,r41104_east_grade_azimuth_rad,oeste_vector_pct,oeste_azimut_deg,este_vector_pct,este_azimut_deg,oeste_transv_pct,este_transv_pct,pendiente_longitudinal_pct,oeste_vecina_critica,este_vecina_critica
sanjose,10,7,TR-06_1-007,SJ,TR-06_1-007,2TTx64,298,4.344,6.219,2.382,55,55,,1.570796,0.030201,4.703662,295.02,90,3.021,269.5,295.02,3.021,0.026,,TR-06_1-008-W
sanjose,10,8,TR-06_1-008,SJ,TR-06_1-008,2TTx64,300,6.212,5.86,2.382,55,55,0.032928,4.45408,0.018068,4.227187,3.294,255.2,1.807,242.2,-3.185,1.599,0.842,TR-06_1-007-E,TR-06_1-009-W
sanjose,10,9,TR-06_1-009,SJ,TR-06_1-009,2TTx64,303,4.694,5.53,2.382,55,55,0.028232,4.279547,0.017668,2.30558,2.824,245.2,1.767,132.1,-2.564,-1.312,1.184,TR-06_1-008-E,TR-06_1-010-W
sanjose,10,10,TR-06_1-010,SJ,TR-06_1-010,2TTx64,306,4.477,5.671,2.382,55,55,0.035355,4.370304,0.025774,2.047271,3.537,250.4,2.578,117.3,-3.333,-2.29,1.184,TR-06_1-009-E,TR-06_1-011-W
sanjose,10,11,TR-06_1-011,SJ,TR-06_1-011,2TTx64,309,4.367,5.792,2.382,55,55,0.017278,2.375393,0.016818,2.405064,1.728,136.1,1.682,137.8,1.197,-1.131,1.246,TR-06_1-010-E,TR-06_1-012-W
sanjose,10,12,TR-06_1-012,SJ,TR-06_1-012,2TTx64,312,4.401,5.788,2.382,55,55,0.0108,2.75413,0.015729,2.258456,1.08,157.8,1.573,129.4,0.409,-1.215,1,TR-06_1-011-E,TR-06_1-013-W
sanjose,10,13,TR-06_1-013,SJ,TR-06_1-013,2TTx64,315,4.615,6.12,2.382,55,55,0.00267,2.375393,0.00448,4.269075,0.267,136.1,0.448,244.6,0.185,0.405,0.192,TR-06_1-012-E,TR-03_2-001-W
sanjose,10,14,TR-06_1-014,SJ,TR-06_1-014,2TTx64,282,6.128,6.197,2.382,55,55,,,0.032848,5.321509,,,3.286,304.9,,2.696,-1.879,,TR-06_1-015-W
sanjose,10,15,TR-06_1-015,SJ,TR-06_1-015,2TTx64,283,6.197,6.21,2.382,55,55,0.064401,5.075417,0.023756,0.274017,6.449,290.8,2.376,15.7,-6.03,-0.644,-2.287,TR-06_1-014-E,TR-06_1-016-W
sanjose,10,16,TR-06_1-016,SJ,TR-06_1-016,2TTx64,285,6.204,6.19,2.382,55,55,0.021227,6.2029,0.059769,5.073672,2.123,355.4,5.984,290.7,-0.171,5.597,-2.116,TR-06_1-015-E,TR-06_1-017-W
sanjose,10,17,TR-06_1-017,SJ,TR-06_1-017,2TTx64,287,6.21,2.384,2.382,55,55,0.04943,5.119051,0.048462,5.127777,4.947,293.3,4.85,293.8,-4.544,4.438,-1.955,TR-06_1-016-E,TR-06_1-018-W
sanjose,10,18,TR-06_1-018,SJ,TR-06_1-018,2TTx64,291,3.75,2.391,2.382,55,55,0.049101,5.169665,0.021727,0.068068,4.914,296.2,2.173,3.9,-4.41,-0.147,-2.168,TR-06_1-017-E,
sanjose,10,19,TR-06_1-019,SJ,TR-06_1-019,2TTx64,295,4.238,5.779,2.382,55,55,0.017338,0.10472,0.017648,0.216421,1.734,6,1.765,12.4,0.182,-0.38,-1.724,,TR-06_1-020-W
sanjose,10,20,TR-06_1-020,SJ,TR-06_1-020,2TTx64,298,4.344,6.219,2.382,55,55,0.018828,0.300197,0.020237,5.80671,1.883,17.2,2.024,332.7,0.557,0.927,-1.799,TR-06_1-019-E,TR-06_1-021-W
sanjose,10,21,TR-06_1-021,SJ,TR-06_1-021,2TTx64,300,6.212,5.86,2.382,55,55,0.016938,5.93761,0.03084,1.027999,1.694,340.2,3.085,58.9,-0.575,-2.642,-1.593,TR-06_1-020-E,TR-06_1-022-W
sanjose,10,22,TR-06_1-022,SJ,TR-06_1-022,2TTx64,303,4.694,5.53,2.382,55,55,0.022166,1.021018,0.03073,5.099852,2.217,58.5,3.074,292.2,1.89,2.847,-1.159,TR-06_1-021-E,TR-06_1-023-W
sanjose,10,23,TR-06_1-023,SJ,TR-06_1-023,2TTx64,306,4.477,5.671,2.382,55,55,0.015959,5.414011,0.020617,1.047198,1.596,310.2,2.062,60,-1.219,-1.786,-1.031,TR-06_1-022-E,TR-06_1-024-W
sanjose,10,24,TR-06_1-024,SJ,TR-06_1-024,2TTx64,309,4.367,5.792,2.382,55,55,0.017848,0.666716,0.016079,5.771804,1.785,38.2,1.608,330.7,1.104,0.787,-1.403,TR-06_1-023-E,TR-06_1-025-W
sanjose,10,25,TR-06_1-025,SJ,TR-06_1-025,2TTx64,312,4.401,5.788,2.382,55,55,0.020967,5.958554,0.041267,5.215044,2.097,341.4,4.129,298.8,-0.669,3.619,-1.988,TR-06_1-024-E,TR-06_1-026-W
sanjose,10,26,TR-06_1-026,SJ,TR-06_1-026,2TTx64,315,4.615,6.12,2.382,55,55,0.041167,5.35467,0.027543,5.824164,4.119,306.8,2.755,333.7,-3.297,1.221,-2.47,TR-06_1-025-E,TR-03_2-002-W
sanjose,10,27,TR-06_1-027,SJ,TR-06_1-027,2TTx64,271,6.259,6.131,2.382,55,55,0.016738,3.824016,0.021197,4.052655,1.674,219.1,2.12,232.2,-1.055,1.674,1.3,TR-06_2-019-E,
sanjose,10,28,TR-06_1-028,SJ,TR-06_1-028,2TTx64,274,6.115,6.321,2.382,55,55,0.022566,3.832743,0.027273,4.021239,2.257,219.6,2.728,230.4,-1.44,2.103,1.738,,
sanjose,10,29,TR-06_1-029,SJ,TR-06_1-029,2TTx64,276,6.054,6.296,2.382,55,55,0.025524,4.11025,0.018618,3.822271,2.553,235.5,1.862,219,-2.103,1.171,1.447,,TR-06_1-030-W
sanjose,10,30,TR-06_1-030,SJ,TR-06_1-030,2TTx64,277,6.296,6.119,2.382,55,55,0.017398,3.879867,0.027783,4.230678,1.74,222.3,2.779,242.4,-1.171,2.463,1.287,TR-06_1-029-E,TR-06_1-031-W
sanjose,10,31,TR-06_1-031,SJ,TR-06_1-031,2TTx64,279,6.277,6.123,2.382,55,55,0.026734,4.239405,0.025395,4.211479,2.674,242.9,2.54,241.3,-2.38,2.228,1.22,TR-06_1-030-E,TR-06_1-032-W
sanjose,10,32,TR-06_1-032,SJ,TR-06_1-032,2TTx64,281,6.275,6.128,2.382,55,55,0.079363,4.628613,0.04486,4.562291,7.953,265.2,4.489,261.4,-7.925,4.439,0.667,TR-06_1-031-E,TR-06_1-033-W
sanjose,10,33,TR-06_1-033,SJ,TR-06_1-033,2TTx64,283,6.197,6.21,2.382,55,55,0.058513,4.602433,0.015169,4.276057,5.858,263.7,1.517,245,-5.823,1.374,0.642,TR-06_1-032-E,
sanjose,10,34,TR-06_1-034,SJ,TR-06_1-034,2TTx64,285,6.204,6.19,2.382,55,55,0.013939,4.543092,0.027173,4.625123,1.394,260.3,2.718,265,-1.374,2.708,0.236,,TR-06_1-035-W
sanjose,10,35,TR-06_1-035,SJ,TR-06_1-035,2TTx64,287,6.21,2.384,2.382,55,55,0.035076,4.714134,0.043313,4.714134,3.509,270.1,4.334,270.1,-3.509,4.334,-0.004,TR-06_1-034-E,TR-06_1-036-W
sanjose,10,36,TR-06_1-036,SJ,TR-06_1-036,2TTx64,291,3.75,2.391,2.382,55,55,0.052552,4.691445,0.015019,4.639085,5.26,268.8,1.502,265.8,-5.259,1.498,0.111,TR-06_1-035-E,TR-06_1-037-W
sanjose,10,37,TR-06_1-037,SJ,TR-06_1-037,2TTx64,295,4.238,5.779,2.382,55,55,0.017508,5.064945,0.00772,5.609488,1.751,290.2,0.772,321.4,-1.644,0.481,-0.603,TR-06_1-036-E,TR-06_1-038-W
sanjose,10,38,TR-06_1-038,SJ,TR-06_1-038,2TTx64,298,4.344,6.219,2.382,55,55,0.00581,5.960299,0.00677,5.663593,0.581,341.5,0.677,324.5,-0.184,0.393,-0.551,TR-06_1-037-E,TR-06_1-039-W
sanjose,10,39,TR-06_1-039,SJ,TR-06_1-039,2TTx64,300,6.212,5.86,2.382,55,55,0.00843,0.087266,,4.71588,0.843,5,235.407,270.2,0.073,235.406,-0.84,TR-06_1-038-E,TR-06_1-040-W
sanjose,10,40,TR-06_1-040,SJ,TR-06_1-040,2TTx64,304,5.53,2.241,2.382,55,55,,4.717625,,1.569051,253.038,270.3,590.575,89.9,-253.034,-590.573,-1.346,TR-06_1-039-E,TR-06_1-041-W
sanjose,10,41,TR-06_1-041,SJ,TR-06_1-041,2TTx64,306,4.477,5.671,2.382,55,55,0.028962,5.382595,0.021537,5.701991,2.897,308.4,2.154,326.7,-2.271,1.184,-1.799,TR-06_1-040-E,TR-06_1-042-W
sanjose,10,42,TR-06_1-042,SJ,TR-06_1-042,2TTx64,309,4.367,5.792,2.382,55,55,0.026164,5.546656,0.019418,0.066323,2.617,317.8,1.942,3.8,-1.758,-0.129,-1.938,TR-06_1-041-E,TR-06_1-043-W
sanjose,10,43,TR-06_1-043,SJ,TR-06_1-043,2TTx64,312,4.401,5.788,2.382,55,55,0.015839,5.749115,0.033088,5.136504,1.584,329.4,3.31,294.3,-0.807,3.016,-1.363,TR-06_1-042-E,TR-06_1-044-W
sanjose,10,44,TR-06_1-044,SJ,TR-06_1-044,2TTx64,315,4.615,6.12,2.382,55,55,0.029062,4.986406,0.00792,6.164503,2.907,285.7,0.792,353.2,-2.799,0.094,-0.787,TR-06_1-043-E,TR-03_2-009-W
sanjose,10,45,TR-06_1-045,SJ,TR-06_1-045,2TTx64,271,6.259,6.131,2.382,55,55,0.013699,4.530875,0.012289,4.509931,1.37,259.6,1.229,258.4,-1.348,1.204,0.247,TR-06_2-038-E,TR-06_1-046-W
sanjose,10,46,TR-06_1-046,SJ,TR-06_1-046,2TTx64,273,6.272,6.115,2.382,55,55,0.015599,1.930334,0.014049,4.310963,1.56,110.6,1.405,247,1.46,1.293,0.549,TR-06_1-045-E,TR-06_1-047-W
sanjose,10,47,TR-06_1-047,SJ,TR-06_1-047,2TTx64,275,6.321,6.054,2.382,55,55,0.029312,4.216715,0.013949,3.174754,2.932,241.6,1.395,181.9,-2.579,0.046,1.394,TR-06_1-046-E,TR-06_1-048-W
sanjose,10,48,TR-06_1-048,SJ,TR-06_1-048,2TTx64,277,6.296,6.119,2.382,55,55,0.017308,3.743731,0.042145,4.366814,1.731,214.5,4.217,250.2,-0.98,3.968,1.427,TR-06_1-047-E,TR-06_1-049-W
sanjose,10,49,TR-06_1-049,SJ,TR-06_1-049,2TTx64,279,6.277,6.123,2.382,55,55,0.040907,4.576253,0.025155,4.490732,4.093,262.2,2.516,257.3,-4.056,2.455,0.553,TR-06_1-048-E,TR-06_1-050-W
sanjose,10,50,TR-06_1-050,SJ,TR-06_1-050,2TTx64,281,6.275,6.128,2.382,55,55,0.07491,4.600688,0.062469,4.577999,7.505,263.6,6.255,262.3,-7.458,6.198,0.839,TR-06_1-049-E,TR-06_1-051-W
sanjose,10,51,TR-06_1-051,SJ,TR-06_1-051,2TTx64,283,6.197,6.21,2.382,55,55,0.044491,4.565781,0.082582,4.633849,4.452,261.6,8.277,265.5,-4.404,8.251,0.65,TR-06_1-050-E,TR-06_1-052-W
sanjose,10,52,TR-06_1-052,SJ,TR-06_1-052,2TTx64,285,6.204,6.19,2.382,55,55,0.061692,4.717625,0.039829,4.71937,6.177,270.3,3.985,270.4,-6.177,3.985,-0.029,TR-06_1-051-E,TR-06_1-053-W
sanjose,10,53,TR-06_1-053,SJ,TR-06_1-053,2TTx64,287,6.21,2.384,2.382,55,55,0.035675,4.71937,,,3.569,270.4,,,-3.569,,-0.025,TR-06_1-052-E,
sanjose,10,55,TR-06_1-055,SJ,TR-06_1-055,2TTx64,296,5.779,2.148,2.382,55,55,,,0.01132,3.764675,,,1.132,215.7,,0.66,0.92,,TR-06_1-056-W
sanjose,10,56,TR-06_1-056,SJ,TR-06_1-056,2TTx64,298,4.344,6.219,2.382,55,55,0.01076,3.801327,0.012979,3.998549,1.076,217.8,1.298,229.1,-0.66,0.981,0.85,TR-06_1-055-E,TR-06_1-057-W
sanjose,10,57,TR-06_1-057,SJ,TR-06_1-057,2TTx64,300,6.212,5.86,2.382,55,55,0.013589,4.038692,0.011469,3.881612,1.359,231.4,1.147,222.4,-1.062,0.773,0.848,TR-06_1-056-E,TR-06_1-058-W
sanjose,10,58,TR-06_1-058,SJ,TR-06_1-058,2TTx64,303,4.694,5.53,2.382,55,55,0.013859,4.138176,0.053908,4.572763,1.386,237.1,5.396,262,-1.164,5.343,0.753,TR-06_1-057-E,TR-06_1-059-W
sanjose,10,59,TR-06_1-059,SJ,TR-06_1-059,2TTx64,306,4.477,5.671,2.382,55,55,0.00959,2.094395,0.032299,4.564036,0.959,120,3.231,261.5,0.831,3.195,0.48,TR-06_1-058-E,
sanjose,10,60,TR-06_1-060,SJ,TR-06_1-060,2TTx64,310,5.792,2.191,2.382,55,55,,,0.00657,4.951499,,,0.657,283.7,,0.638,-0.156,,TR-06_1-061-W
sanjose,10,61,TR-06_1-061,SJ,TR-06_1-061,2TTx64,312,4.401,5.788,2.382,55,55,0.028023,4.675737,0.00875,1.685988,2.803,267.9,0.875,96.6,-2.801,-0.869,0.101,TR-06_1-060-E,TR-06_1-062-W
sanjose,10,62,TR-06_1-062,SJ,TR-06_1-062,2TTx64,315,4.615,6.12,2.382,55,55,0.00459,3.890339,0.029721,4.598943,0.459,222.9,2.973,263.5,-0.312,2.954,0.336,TR-06_1-061-E,TR-03_2-029-W
sanjose,10,63,TR-06_1-063,SJ,TR-06_1-063,2TTx64,273,6.272,6.115,2.382,55,55,0.025974,5.319764,0.021896,5.455899,2.598,304.8,2.19,312.6,-2.133,1.611,-1.484,TR-06_2-058-E,
sanjose,10,64,TR-06_1-064,SJ,TR-06_1-064,2TTx64,276,6.054,6.296,2.382,55,55,0.030011,5.684537,0.03119,5.630432,3.002,325.7,3.12,322.6,-1.693,1.894,-2.479,,TR-06_1-065-W
sanjose,10,65,TR-06_1-065,SJ,TR-06_1-065,2TTx64,277,6.296,6.119,2.382,55,55,0.034546,5.703736,0.03149,0.408407,3.456,326.8,3.15,23.4,-1.894,-1.253,-2.89,TR-06_1-064-E,TR-06_1-066-W
sanjose,10,66,TR-06_1-066,SJ,TR-06_1-066,2TTx64,279,6.277,6.123,2.382,55,55,0.035964,0.47473,,,3.598,27.2,,,1.646,,-3.199,TR-06_1-065-E,
sanjose,10,67,TR-06_1-067,SJ,TR-06_1-067,2TTx64,281,6.275,6.128,2.382,55,55,,,0.039549,5.415757,,,3.957,310.3,,3.018,-2.56,,TR-06_1-068-W
sanjose,10,68,TR-06_1-068,SJ,TR-06_1-068,2TTx64,283,6.197,6.21,2.382,55,55,0.046546,4.864233,0.021207,1.232202,4.658,278.7,2.121,70.6,-4.605,-2.001,-0.703,TR-06_1-067-E,TR-06_1-069-W
sanjose,10,69,TR-06_1-069,SJ,TR-06_1-069,2TTx64,285,6.204,6.19,2.382,55,55,0.024875,1.822124,0.00926,2.300344,2.488,104.4,0.926,131.8,2.41,-0.69,0.618,TR-06_1-068-E,TR-06_1-070-W
sanjose,10,70,TR-06_1-070,SJ,TR-06_1-070,2TTx64,287,6.21,2.384,2.382,55,55,0.00242,3.443535,0.00862,1.843068,0.242,197.3,0.862,105.6,-0.072,-0.83,0.231,TR-06_1-069-E,TR-06_1-071-W
sanjose,10,71,TR-06_1-071,SJ,TR-06_1-071,2TTx64,291,3.75,2.391,2.382,55,55,0.022136,4.972443,0.03888,4.858997,2.214,284.9,3.89,278.4,-2.14,3.848,-0.569,TR-06_1-070-E,TR-06_1-072-W
sanjose,10,72,TR-06_1-072,SJ,TR-06_1-072,2TTx64,295,4.238,5.779,2.382,55,55,0.042494,4.691445,0.03082,4.682718,4.252,268.8,3.083,268.3,-4.251,3.082,0.092,TR-06_1-071-E,TR-06_1-073-W
sanjose,10,73,TR-06_1-073,SJ,TR-06_1-073,2TTx64,298,4.344,6.219,2.382,55,55,0.029481,4.431391,0.014469,2.172935,2.949,253.9,1.447,124.5,-2.833,-1.193,0.819,TR-06_1-072-E,
sanjose,10,76,TR-06_1-076,SJ,TR-06_1-076,2TTx64,307,5.671,2.228,2.382,55,55,,,0.028422,4.913102,,,2.843,281.5,,2.786,-0.564,,TR-06_1-077-W
sanjose,10,77,TR-06_1-077,SJ,TR-06_1-077,2TTx64,309,4.367,5.792,2.382,55,55,0.029372,5.035275,0.089312,4.817109,2.938,288.5,8.955,276,-2.786,8.906,-0.932,TR-06_1-076-E,TR-06_1-078-W
sanjose,10,78,TR-06_1-078,SJ,TR-06_1-078,2TTx64,312,4.401,5.788,2.382,55,55,0.085362,4.714134,0.00936,1.558579,8.557,270.1,0.936,89.3,-8.557,-0.936,-0.012,TR-06_1-077-E,TR-06_1-079-W
sanjose,10,79,TR-06_1-079,SJ,TR-06_1-079,2TTx64,315,4.615,6.12,2.382,55,55,0.013919,3.408628,0.016249,3.740241,1.392,195.3,1.625,214.3,-0.368,0.916,1.342,TR-06_1-078-E,TR-03_2-049-W
sanjose,10,80,TR-06_1-080,SJ,TR-06_1-080,2TTx64,273,6.272,6.115,2.382,55,55,0.06688,4.452335,0.042954,4.298746,6.698,255.1,4.298,246.3,-6.472,3.937,1.725,TR-06_2-078-E,TR-06_1-081-W
sanjose,10,81,TR-06_1-081,SJ,TR-06_1-081,2TTx64,275,6.321,6.054,2.382,55,55,0.032608,4.146902,0.043013,4.29351,3.262,237.6,4.304,246,-2.753,3.932,1.75,TR-06_1-080-E,TR-06_1-082-W
sanjose,10,82,TR-06_1-082,SJ,TR-06_1-082,2TTx64,277,6.296,6.119,2.382,55,55,0.044511,4.26733,0.022886,3.721042,4.454,244.5,2.289,213.2,-4.021,1.254,1.915,TR-06_1-081-E,TR-06_1-083-W
sanjose,10,83,TR-06_1-083,SJ,TR-06_1-083,2TTx64,279,6.277,6.123,2.382,55,55,0.016199,3.307399,0.063534,4.459316,1.62,189.5,6.362,255.5,-0.266,6.158,1.598,TR-06_1-082-E,TR-06_1-084-W
sanjose,10,84,TR-06_1-084,SJ,TR-06_1-084,2TTx64,281,6.275,6.128,2.382,55,55,0.012839,3.687881,0.014829,3.879867,1.284,211.3,1.483,222.3,-0.667,0.997,1.097,TR-06_1-083-E,TR-06_1-085-W
sanjose,10,85,TR-06_1-085,SJ,TR-06_1-085,2TTx64,283,6.197,6.21,2.382,55,55,0.013409,4.782202,0.00566,4.87645,1.341,274,0.566,279.4,-1.338,0.558,-0.093,TR-06_1-084-E,TR-06_1-086-W
sanjose,10,86,TR-06_1-086,SJ,TR-06_1-086,2TTx64,285,6.204,6.19,2.382,55,55,0.00955,5.977753,0.00931,6.077236,0.955,342.5,0.931,348.2,-0.287,0.191,-0.911,TR-06_1-085-E,TR-06_1-087-W
sanjose,10,87,TR-06_1-087,SJ,TR-06_1-087,2TTx64,287,6.21,2.384,2.382,55,55,0.014369,5.995206,0.049849,4.991642,1.437,343.5,4.989,286,-0.407,4.795,-1.378,TR-06_1-086-E,TR-06_1-088-W
sanjose,10,88,TR-06_1-088,SJ,TR-06_1-088,2TTx64,291,3.75,2.391,2.382,55,55,0.026344,5.448918,0.025834,5.466371,2.635,312.2,2.584,313.2,-1.952,1.882,-1.77,TR-06_1-087-E,TR-06_1-089-W
sanjose,10,89,TR-06_1-089,SJ,TR-06_1-089,2TTx64,295,4.238,5.779,2.382,55,55,0.020697,5.661848,0.035245,5.209808,2.07,324.4,3.526,298.5,-1.206,3.099,-1.682,TR-06_1-088-E,TR-06_1-090-W
sanjose,10,90,TR-06_1-090,SJ,TR-06_1-090,2TTx64,298,4.344,6.219,2.382,55,55,0.036684,5.335472,0.064012,1.230457,3.67,305.7,6.41,70.5,-2.982,-6.042,-2.14,TR-06_1-089-E,
sanjose,10,91,TR-06_1-091,SJ,TR-06_1-091,2TTx64,301,5.86,2.183,2.382,55,55,0.048262,5.408775,0.057586,5.279621,4.83,309.9,5.765,302.5,-3.708,4.863,-3.095,,TR-06_1-092-W
sanjose,10,92,TR-06_1-092,SJ,TR-06_1-092,2TTx64,303,4.694,5.53,2.382,55,55,0.049789,5.241224,0.050198,5.235988,4.983,300.3,5.024,300,-4.304,4.352,-2.51,TR-06_1-091-E,TR-06_1-093-W
sanjose,10,93,TR-06_1-093,SJ,TR-06_1-093,2TTx64,306,4.477,5.671,2.382,55,55,0.036654,5.325,0.041876,5.241224,3.667,305.1,4.19,300.3,-2.999,3.619,-2.111,TR-06_1-092-E,TR-06_1-094-W
sanjose,10,94,TR-06_1-094,SJ,TR-06_1-094,2TTx64,309,4.367,5.792,2.382,55,55,0.03884,5.113815,0.068423,4.935791,3.886,293,6.853,282.8,-3.576,6.682,-1.52,TR-06_1-093-E,TR-06_1-095-W
sanjose,10,95,TR-06_1-095,SJ,TR-06_1-095,2TTx64,312,4.401,5.788,2.382,55,55,0.051634,5.120796,0.027073,5.572836,5.168,293.4,2.708,319.3,-4.743,1.765,-2.053,TR-06_1-094-E,TR-06_1-096-W
sanjose,10,96,TR-06_1-096,SJ,TR-06_1-096,2TTx64,315,4.615,6.12,2.382,55,55,0.03057,5.824164,0.047205,0.951204,3.058,333.7,4.724,54.5,-1.357,-3.848,-2.74,TR-06_1-095-E,TR-03_2-069-W
sanjose,10,97,TR-06_1-097,SJ,TR-06_1-097,2TTx64,273,6.272,6.115,2.382,55,55,0.037552,4.717625,0.035215,4.717625,3.757,270.3,3.523,270.3,-3.757,3.523,-0.019,TR-06_2-098-E,TR-06_1-098-W
sanjose,10,98,TR-06_1-098,SJ,TR-06_1-098,2TTx64,275,6.321,6.054,2.382,55,55,0.029352,4.647812,0.036813,4.661774,2.936,266.3,3.683,267.1,-2.93,3.678,0.189,TR-06_1-097-E,TR-06_1-099-W
sanjose,10,99,TR-06_1-099,SJ,TR-06_1-099,2TTx64,277,6.296,6.119,2.382,55,55,0.038411,4.626868,0.00388,2.583087,3.843,265.1,0.388,148,-3.829,-0.206,0.329,TR-06_1-098-E,TR-06_1-100-W
sanjose,10,100,TR-06_1-100,SJ,TR-06_1-100,2TTx64,279,6.277,6.123,2.382,55,55,0.00529,4.670501,0.061154,4.708898,0.529,267.6,6.123,269.8,-0.529,6.123,0.022,TR-06_1-099-E,TR-06_1-101-W
sanjose,10,101,TR-06_1-101,SJ,TR-06_1-101,2TTx64,281,6.275,6.128,2.382,55,55,0.031989,4.660029,0.033178,4.661774,3.2,267,3.319,267.1,-3.196,3.315,0.167,TR-06_1-100-E,TR-06_1-102-W
sanjose,10,102,TR-06_1-102,SJ,TR-06_1-102,2TTx64,283,6.197,6.21,2.382,55,55,0.041756,4.567527,0.014839,4.29351,4.178,261.7,1.484,246,-4.134,1.356,0.603,TR-06_1-101-E,TR-06_1-103-W
sanjose,10,103,TR-06_1-103,SJ,TR-06_1-103,2TTx64,285,6.204,6.19,2.382,55,55,0.015919,4.056145,0.014909,4.00204,1.592,232.4,1.491,229.3,-1.261,1.13,0.972,TR-06_1-102-E,TR-06_1-104-W
sanjose,10,104,TR-06_1-104,SJ,TR-06_1-104,2TTx64,287,6.21,2.384,2.382,55,55,0.017748,3.925245,0.053489,4.475024,1.775,224.9,5.354,256.4,-1.253,5.204,1.258,TR-06_1-103-E,TR-06_1-105-W
sanjose,10,105,TR-06_1-105,SJ,TR-06_1-105,2TTx64,291,3.75,2.391,2.382,55,55,0.025864,4.155629,0.029192,4.225442,2.587,238.1,2.92,242.1,-2.197,2.581,1.365,TR-06_1-104-E,TR-06_1-106-W
sanjose,10,106,TR-06_1-106,SJ,TR-06_1-106,2TTx64,295,4.238,5.779,2.382,55,55,0.028392,4.272566,0.013079,3.529056,2.84,244.8,1.308,202.2,-2.569,0.494,1.212,TR-06_1-105-E,TR-06_1-107-W
sanjose,10,107,TR-06_1-107,SJ,TR-06_1-107,2TTx64,298,4.344,6.219,2.382,55,55,0.014619,3.448771,0.025335,4.129449,1.462,197.6,2.534,236.6,-0.443,2.117,1.393,TR-06_1-106-E,TR-06_1-108-W
sanjose,10,108,TR-06_1-108,SJ,TR-06_1-108,2TTx64,300,6.212,5.86,2.382,55,55,0.024875,3.984587,0.035006,4.220206,2.488,228.3,3.502,241.8,-1.856,3.085,1.656,TR-06_1-107-E,TR-06_1-109-W
sanjose,10,109,TR-06_1-109,SJ,TR-06_1-109,2TTx64,303,4.694,5.53,2.382,55,55,0.032958,4.08407,0.047504,4.29351,3.297,234,4.754,246,-2.668,4.342,1.936,TR-06_1-108-E,TR-06_1-110-W
sanjose,10,110,TR-06_1-110,SJ,TR-06_1-110,2TTx64,306,4.477,5.671,2.382,55,55,0.020027,2.883284,0.040238,4.211479,2.003,165.2,4.026,241.3,0.513,3.53,1.936,TR-06_1-109-E,TR-06_1-111-W
sanjose,10,111,TR-06_1-111,SJ,TR-06_1-111,2TTx64,309,4.367,5.792,2.382,55,55,0.046027,4.331907,0.057855,4.413938,4.606,248.2,5.792,252.9,-4.278,5.535,1.708,TR-06_1-110-E,TR-06_1-112-W
sanjose,10,112,TR-06_1-112,SJ,TR-06_1-112,2TTx64,312,4.401,5.788,2.382,55,55,0.05307,4.368559,0.067726,4.445354,5.312,250.3,6.783,254.7,-5.002,6.543,1.787,TR-06_1-111-E,TR-06_1-113-W
sanjose,10,113,TR-06_1-113,SJ,TR-06_1-113,2TTx64,315,4.615,6.12,2.382,55,55,0.054785,4.337143,0.058952,1.918117,5.484,248.5,5.902,109.9,-5.104,-5.55,2.006,TR-06_1-112-E,TR-03_2-089-W
sanjose,10,114,TR-06_1-114,SJ,TR-06_1-114,2TTx64,273,6.272,6.115,2.382,55,55,0.047305,5.190609,0.038661,5.311037,4.734,297.4,3.868,304.3,-4.202,3.195,-2.18,TR-06_2-118-E,TR-06_1-115-W
sanjose,10,115,TR-06_1-115,SJ,TR-06_1-115,2TTx64,275,6.321,6.054,2.382,55,55,0.029292,5.546656,0.056948,5.103343,2.93,317.8,5.701,292.4,-1.967,5.271,-2.171,TR-06_1-114-E,TR-06_1-116-W
sanjose,10,116,TR-06_1-116,SJ,TR-06_1-116,2TTx64,277,6.296,6.119,2.382,55,55,0.045349,5.152212,0.019458,6.17323,4.538,295.2,1.946,353.7,-4.105,0.215,-1.934,TR-06_1-115-E,TR-06_1-117-W
sanjose,10,117,TR-06_1-117,SJ,TR-06_1-117,2TTx64,279,6.277,6.123,2.382,55,55,0.014709,5.667084,0.021147,5.316273,1.471,324.7,2.115,304.6,-0.85,1.741,-1.201,TR-06_1-116-E,TR-06_1-118-W
sanjose,10,118,TR-06_1-118,SJ,TR-06_1-118,2TTx64,281,6.275,6.128,2.382,55,55,0.034716,4.988151,0.029262,5.040511,3.473,285.8,2.927,288.8,-3.342,2.77,-0.944,TR-06_1-117-E,TR-06_1-119-W
sanjose,10,119,TR-06_1-119,SJ,TR-06_1-119,2TTx64,283,6.197,6.21,2.382,55,55,0.025844,5.262168,0.035755,5.099852,2.585,301.5,3.577,292.2,-2.203,3.312,-1.352,TR-06_1-118-E,
sanjose,11,1,TR-06_2-001,SJ,TR-06_2-001,2TTx64,234,1.728,4.529,2.382,55,55,,,0.065904,5.126032,,,6.6,293.7,,6.044,-2.651,,TR-06_2-002-W
sanjose,11,2,TR-06_2-002,SJ,TR-06_2-002,2TTx64,236,1.704,5.929,2.382,55,55,0.065237,5.101597,0.036753,5.452409,6.533,292.3,3.677,312.4,-6.044,2.714,-2.48,TR-06_2-001-E,TR-06_2-003-W
