node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_049,42.318836,-5.601115,TK049,TCU,radio,4,1
TCU_SUNNER_ID_050,42.319383,-5.601125,TK050,TCU,radio,4,1
TCU_SUNNER_ID_051,42.318838,-5.60103,TK051,TCU,radio,4,1
TCU_SUNNER_ID_052,42.319385,-5.60104,TK052,TCU,radio,4,1
TCU_SUNNER_ID_053,42.31884,-5.600945,TK053,TCU,radio,4,1
TCU_SUNNER_ID_054,42.319386,-5.600955,TK054,TCU,radio,4,1
TCU_SUNNER_ID_055,42.319388,-5.60087,TK055,TCU,radio,4,1
TCU_SUNNER_ID_056,42.31939,-5.600785,TK056,TCU,radio,4,1
TCU_SUNNER_ID_057,42.319392,-5.600701,TK057,TCU,radio,4,1
TCU_SUNNER_ID_058,42.319394,-5.600616,TK058,TCU,radio,4,1
TCU_SUNNER_ID_059,42.319396,-5.600531,TK059,TCU,radio,4,1
TCU_SUNNER_ID_060,42.319398,-5.600446,TK060,TCU,radio,4,1
TCU_SUNNER_ID_061,42.3194,-5.600361,TK061,TCU,radio,4,1
TCU_SUNNER_ID_062,42.319402,-5.600276,TK062,TCU,radio,4,1
TCU_SUNNER_ID_063,42.319404,-5.600191,TK063,TCU,radio,4,1
TCU_SUNNER_ID_064,42.319406,-5.600107,TK064,TCU,radio,4,1
TCU_SUNNER_ID_065,42.319408,-5.600022,TK065,TCU,radio,4,1
TCU_SUNNER_ID_066,42.31941,-5.599937,TK066,TCU,radio,4,1
TCU_SUNNER_ID_067,42.319412,-5.599852,TK067,TCU,radio,4,1
TCU_SUNNER_ID_068,42.319413,-5.599767,TK068,TCU,radio,4,1
TCU_SUNNER_ID_069,42.319415,-5.599682,TK069,TCU,radio,4,1
TCU_SUNNER_ID_070,42.319417,-5.599597,TK070,TCU,radio,4,1
TCU_SUNNER_ID_071,42.319419,-5.599513,TK071,TCU,radio,4,1
TCU_SUNNER_ID_072,42.319421,-5.599428,TK072,TCU,radio,4,1
HSU_03,42.318947,-5.603099,HSU 3,HSU,radio,4,1
