node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_031,-16.604425,-71.794143,TR-01_1-031,TCU,1,1
TCU_SUNNER_ID_032,-16.604426,-71.794026,TR-01_1-032,TCU,1,1
TCU_SUNNER_ID_033,-16.604428,-71.79391,TR-01_1-033,TCU,1,1
TCU_SUNNER_ID_034,-16.604429,-71.793794,TR-01_1-034,TCU,1,1
TCU_SUNNER_ID_035,-16.604431,-71.793678,TR-01_1-035,TCU,1,1
TCU_SUNNER_ID_036,-16.604432,-71.793562,TR-01_1-036,TCU,1,1
TCU_SUNNER_ID_037,-16.604434,-71.793446,TR-01_1-037,TCU,1,1
TCU_SUNNER_ID_038,-16.604435,-71.79333,TR-01_1-038,TCU,1,1
TCU_SUNNER_ID_039,-16.604437,-71.793215,TR-01_1-039,TCU,1,1
TCU_SUNNER_ID_040,-16.604439,-71.793098,TR-01_1-040,TCU,1,1
TCU_SUNNER_ID_041,-16.60444,-71.792982,TR-01_1-041,TCU,1,1
TCU_SUNNER_ID_042,-16.605422,-71.795551,TR-01_1-042,TCU,1,1
TCU_SUNNER_ID_043,-16.60536,-71.795434,TR-01_1-043,TCU,1,1
TCU_SUNNER_ID_044,-16.605362,-71.795317,TR-01_1-044,TCU,1,1
TCU_SUNNER_ID_045,-16.605363,-71.795201,TR-01_1-045,TCU,1,1
TCU_SUNNER_ID_046,-16.605365,-71.795085,TR-01_1-046,TCU,1,1
TCU_SUNNER_ID_047,-16.605366,-71.794969,TR-01_1-047,TCU,1,1
TCU_SUNNER_ID_048,-16.605368,-71.794853,TR-01_1-048,TCU,1,1
TCU_SUNNER_ID_049,-16.605369,-71.794737,TR-01_1-049,TCU,1,1
TCU_SUNNER_ID_050,-16.605371,-71.794621,TR-01_1-050,TCU,1,1
TCU_SUNNER_ID_051,-16.605372,-71.794505,TR-01_1-051,TCU,1,1
TCU_SUNNER_ID_052,-16.6051,-71.794385,TR-01_1-052,TCU,1,1
TCU_SUNNER_ID_053,-16.605101,-71.794268,TR-01_1-053,TCU,1,1
TCU_SUNNER_ID_054,-16.605103,-71.794152,TR-01_1-054,TCU,1,1
TCU_SUNNER_ID_055,-16.605104,-71.794036,TR-01_1-055,TCU,1,1
TCU_SUNNER_ID_056,-16.605106,-71.79392,TR-01_1-056,TCU,1,1
TCU_SUNNER_ID_057,-16.605107,-71.793804,TR-01_1-057,TCU,1,1
TCU_SUNNER_ID_058,-16.605109,-71.793688,TR-01_1-058,TCU,1,1
TCU_SUNNER_ID_059,-16.60511,-71.793572,TR-01_1-059,TCU,1,1
TCU_SUNNER_ID_060,-16.605112,-71.793456,TR-01_1-060,TCU,1,1
TCU_SUNNER_ID_061,-16.605114,-71.79334,TR-01_1-061,TCU,1,1
TCU_SUNNER_ID_062,-16.605115,-71.793224,TR-01_1-062,TCU,1,1
TCU_SUNNER_ID_063,-16.605117,-71.793108,TR-01_1-063,TCU,1,1
TCU_SUNNER_ID_064,-16.605118,-71.792992,TR-01_1-064,TCU,1,1
TCU_SUNNER_ID_065,-16.60512,-71.792876,TR-01_1-065,TCU,1,1
TCU_SUNNER_ID_066,-16.605121,-71.79276,TR-01_1-066,TCU,1,1
TCU_SUNNER_ID_067,-16.605123,-71.792644,TR-01_1-067,TCU,1,1
TCU_SUNNER_ID_068,-16.605124,-71.792528,TR-01_1-068,TCU,1,1
TCU_SUNNER_ID_069,-16.605784,-71.79393,TR-01_1-069,TCU,1,2
TCU_SUNNER_ID_070,-16.605785,-71.793814,TR-01_1-070,TCU,1,2
TCU_SUNNER_ID_071,-16.605787,-71.793698,TR-01_1-071,TCU,1,2
TCU_SUNNER_ID_072,-16.605789,-71.793582,TR-01_1-072,TCU,1,2
TCU_SUNNER_ID_073,-16.60579,-71.793465,TR-01_1-073,TCU,1,2
TCU_SUNNER_ID_074,-16.605792,-71.793349,TR-01_1-074,TCU,1,2
TCU_SUNNER_ID_075,-16.605793,-71.793234,TR-01_1-075,TCU,1,2
TCU_SUNNER_ID_076,-16.605795,-71.793118,TR-01_1-076,TCU,1,2
TCU_SUNNER_ID_077,-16.605796,-71.793002,TR-01_1-077,TCU,1,2
TCU_SUNNER_ID_078,-16.605798,-71.792886,TR-01_1-078,TCU,1,2
TCU_SUNNER_ID_079,-16.605799,-71.79277,TR-01_1-079,TCU,1,2
TCU_SUNNER_ID_080,-16.605801,-71.792654,TR-01_1-080,TCU,1,2
TCU_SUNNER_ID_081,-16.605803,-71.792537,TR-01_1-081,TCU,1,2
TCU_SUNNER_ID_082,-16.606559,-71.79401,TR-01_1-082,TCU,1,2
TCU_SUNNER_ID_083,-16.606561,-71.793894,TR-01_1-083,TCU,1,2
TCU_SUNNER_ID_084,-16.606563,-71.793778,TR-01_1-084,TCU,1,2
TCU_SUNNER_ID_085,-16.606564,-71.793662,TR-01_1-085,TCU,1,2
TCU_SUNNER_ID_086,-16.606566,-71.793546,TR-01_1-086,TCU,1,2
TCU_SUNNER_ID_087,-16.606567,-71.79343,TR-01_1-087,TCU,1,2
TCU_SUNNER_ID_088,-16.606569,-71.793314,TR-01_1-088,TCU,1,2
TCU_SUNNER_ID_089,-16.60657,-71.793199,TR-01_1-089,TCU,1,2
TCU_SUNNER_ID_090,-16.606572,-71.793082,TR-01_1-090,TCU,1,2
TCU_SUNNER_ID_091,-16.606573,-71.792966,TR-01_1-091,TCU,1,2
TCU_SUNNER_ID_092,-16.606575,-71.79285,TR-01_1-092,TCU,1,2
TCU_SUNNER_ID_093,-16.606577,-71.792734,TR-01_1-093,TCU,1,2
TCU_SUNNER_ID_094,-16.606578,-71.792618,TR-01_1-094,TCU,1,2
TCU_SUNNER_ID_095,-16.606581,-71.792502,TR-01_1-095,TCU,1,2
TCU_SUNNER_ID_096,-16.607238,-71.79402,TR-01_1-096,TCU,1,2
TCU_SUNNER_ID_097,-16.607239,-71.793904,TR-01_1-097,TCU,1,2
TCU_SUNNER_ID_098,-16.607241,-71.793788,TR-01_1-098,TCU,1,2
TCU_SUNNER_ID_099,-16.607242,-71.793672,TR-01_1-099,TCU,1,2
TCU_SUNNER_ID_100,-16.607244,-71.793556,TR-01_1-100,TCU,1,2
TCU_SUNNER_ID_101,-16.607245,-71.79344,TR-01_1-101,TCU,1,2
TCU_SUNNER_ID_102,-16.607247,-71.793324,TR-01_1-102,TCU,1,2
TCU_SUNNER_ID_103,-16.607248,-71.793208,TR-01_1-103,TCU,1,2
TCU_SUNNER_ID_104,-16.60725,-71.793092,TR-01_1-104,TCU,1,2
TCU_SUNNER_ID_105,-16.607252,-71.792976,TR-01_1-105,TCU,1,2
TCU_SUNNER_ID_106,-16.607253,-71.79286,TR-01_1-106,TCU,1,2
TCU_SUNNER_ID_107,-16.607255,-71.792744,TR-01_1-107,TCU,1,2
TCU_SUNNER_ID_108,-16.607256,-71.792628,TR-01_1-108,TCU,1,2
TCU_SUNNER_ID_109,-16.607258,-71.792512,TR-01_1-109,TCU,1,2
TCU_SUNNER_ID_110,-16.607922,-71.793682,TR-01_1-110,TCU,1,2
TCU_SUNNER_ID_111,-16.607924,-71.793566,TR-01_1-111,TCU,1,2
TCU_SUNNER_ID_112,-16.607925,-71.793449,TR-01_1-112,TCU,1,2
TCU_SUNNER_ID_113,-16.607927,-71.793333,TR-01_1-113,TCU,1,2
TCU_SUNNER_ID_114,-16.607928,-71.793218,TR-01_1-114,TCU,1,2
TCU_SUNNER_ID_115,-16.60793,-71.793102,TR-01_1-115,TCU,1,2
TCU_SUNNER_ID_116,-16.607931,-71.792986,TR-01_1-116,TCU,1,2
TCU_SUNNER_ID_117,-16.607933,-71.79287,TR-01_1-117,TCU,1,2
TCU_SUNNER_ID_118,-16.607935,-71.792754,TR-01_1-118,TCU,1,2
TCU_SUNNER_ID_119,-16.607936,-71.792638,TR-01_1-119,TCU,1,2
HSU_01,-16.607707,-71.794265,HSU 1 (US),HSU,1,2
REP_01,-16.606013,-71.794077,REP 1 (SP),REP,1,2
