node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_105,-16.59416,-71.806261,TR-07_2-105,TCU,13,2
TCU_SUNNER_ID_106,-16.594162,-71.806145,TR-07_2-106,TCU,13,2
TCU_SUNNER_ID_107,-16.594163,-71.806029,TR-07_2-107,TCU,13,2
TCU_SUNNER_ID_108,-16.594165,-71.805912,TR-07_2-108,TCU,13,2
TCU_SUNNER_ID_109,-16.594167,-71.805796,TR-07_2-109,TCU,13,2
TCU_SUNNER_ID_110,-16.594168,-71.80568,TR-07_2-110,TCU,13,2
TCU_SUNNER_ID_111,-16.59417,-71.805564,TR-07_2-111,TCU,13,2
TCU_SUNNER_ID_112,-16.594171,-71.805448,TR-07_2-112,TCU,13,2
TCU_SUNNER_ID_113,-16.594173,-71.805332,TR-07_2-113,TCU,13,2
TCU_SUNNER_ID_114,-16.594174,-71.805216,TR-07_2-114,TCU,13,2
TCU_SUNNER_ID_115,-16.594182,-71.804635,TR-07_2-115,TCU,13,2
TCU_SUNNER_ID_116,-16.594184,-71.804519,TR-07_2-116,TCU,13,2
TCU_SUNNER_ID_117,-16.594185,-71.804403,TR-07_2-117,TCU,13,2
TCU_SUNNER_ID_118,-16.594187,-71.804288,TR-07_2-118,TCU,13,2
TCU_SUNNER_ID_119,-16.594189,-71.804172,TR-07_2-119,TCU,13,2
