node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_034,-16.601798,-71.803353,TR-04_1-034,TCU,5,1
TCU_SUNNER_ID_035,-16.6018,-71.803237,TR-04_1-035,TCU,5,1
TCU_SUNNER_ID_036,-16.601801,-71.803121,TR-04_1-036,TCU,5,1
TCU_SUNNER_ID_037,-16.601803,-71.803005,TR-04_1-037,TCU,5,1
TCU_SUNNER_ID_038,-16.601804,-71.802889,TR-04_1-038,TCU,5,1
TCU_SUNNER_ID_039,-16.601806,-71.802773,TR-04_1-039,TCU,5,1
TCU_SUNNER_ID_040,-16.601807,-71.802656,TR-04_1-040,TCU,5,1
TCU_SUNNER_ID_041,-16.602462,-71.804408,TR-04_1-041,TCU,5,1
TCU_SUNNER_ID_042,-16.602464,-71.804292,TR-04_1-042,TCU,5,1
TCU_SUNNER_ID_043,-16.602465,-71.804176,TR-04_1-043,TCU,5,1
TCU_SUNNER_ID_044,-16.602467,-71.80406,TR-04_1-044,TCU,5,1
TCU_SUNNER_ID_045,-16.602468,-71.803944,TR-04_1-045,TCU,5,1
TCU_SUNNER_ID_046,-16.60247,-71.803827,TR-04_1-046,TCU,5,1
TCU_SUNNER_ID_047,-16.602471,-71.803711,TR-04_1-047,TCU,5,1
TCU_SUNNER_ID_048,-16.602473,-71.803595,TR-04_1-048,TCU,5,1
