node_id,lat,lon,etiqueta,rol,enlace,ncu,gw
TCU_SUNNER_ID_096,-16.593497,-71.80509,TR-07_2-096,TCU,radio,13,2
TCU_SUNNER_ID_097,-16.593499,-71.804974,TR-07_2-097,TCU,radio,13,2
TCU_SUNNER_ID_098,-16.5935,-71.804858,TR-07_2-098,TCU,radio,13,2
TCU_SUNNER_ID_099,-16.593502,-71.804742,TR-07_2-099,TCU,radio,13,2
TCU_SUNNER_ID_100,-16.593503,-71.804625,TR-07_2-100,TCU,radio,13,2
TCU_SUNNER_ID_101,-16.593505,-71.804509,TR-07_2-101,TCU,radio,13,2
TCU_SUNNER_ID_102,-16.593506,-71.804393,TR-07_2-102,TCU,radio,13,2
TCU_SUNNER_ID_103,-16.593508,-71.804278,TR-07_2-103,TCU,radio,13,2
TCU_SUNNER_ID_104,-16.59351,-71.804162,TR-07_2-104,TCU,radio,13,2
TCU_SUNNER_ID_105,-16.59416,-71.806261,TR-07_2-105,TCU,radio,13,2
TCU_SUNNER_ID_106,-16.594162,-71.806145,TR-07_2-106,TCU,radio,13,2
TCU_SUNNER_ID_107,-16.594163,-71.806029,TR-07_2-107,TCU,radio,13,2
TCU_SUNNER_ID_108,-16.594165,-71.805912,TR-07_2-108,TCU,radio,13,2
TCU_SUNNER_ID_109,-16.594167,-71.805796,TR-07_2-109,TCU,radio,13,2
TCU_SUNNER_ID_110,-16.594168,-71.80568,TR-07_2-110,TCU,radio,13,2
TCU_SUNNER_ID_111,-16.59417,-71.805564,TR-07_2-111,TCU,radio,13,2
TCU_SUNNER_ID_112,-16.594171,-71.805448,TR-07_2-112,TCU,radio,13,2
TCU_SUNNER_ID_113,-16.594173,-71.805332,TR-07_2-113,TCU,radio,13,2
TCU_SUNNER_ID_114,-16.594174,-71.805216,TR-07_2-114,TCU,radio,13,2
TCU_SUNNER_ID_115,-16.594182,-71.804635,TR-07_2-115,TCU,radio,13,2
TCU_SUNNER_ID_116,-16.594184,-71.804519,TR-07_2-116,TCU,radio,13,2
TCU_SUNNER_ID_117,-16.594185,-71.804403,TR-07_2-117,TCU,radio,13,2
TCU_SUNNER_ID_118,-16.594187,-71.804288,TR-07_2-118,TCU,radio,13,2
TCU_SUNNER_ID_119,-16.594189,-71.804172,TR-07_2-119,TCU,radio,13,2
REP_04,-16.591401,-71.802844,REP 5 (SP),REP,radio,13,1
